dataset,c1,c2,c3,c4,c5,f2,l1_a,l1_b,l2_a,l2_b,l3_a,l3_b,m2,m5,r2_a,r2_b,s1,s2,s3,s4,s5,s6,s7,t2,t3,t4
poly_5_10_0.2_1,0.5004781299125196,0.2694601850407401,0.376,0.634,0.03597893183316998,0.32727657043179603,0.40212414217491504,0.40212414217491504,0.2449434062723126,0.2449434062723126,0.5027107837714965,0.49614063268404757,0.3330802841375963,0.0027130484057696844,0.8686062744295907,0.8686062744295907,0.8071601206690815,1.2108585619750547,1.08773958326116,0.47115748257310786,0.12822694899126683,True,False,50.0,0.0,0.0
sin_3_2_1.0_24,0.14831147324589297,0.10780814323257293,0.588,0.896,0.01099694378291074,0.6258180115370262,1.1253725355787856,1.1253725355787856,1.964557238836573,1.964557238836573,1.1185107373552854,1.117408257817113,0.7992367862400647,0.00033003449417306016,0.025240894770029554,0.025240894770029554,1.144259478452687,0.5156172740570496,1.4367981135822425,1.4483544669736848,-128.73455510595778,True,True,250.0,0.0,0.0
poly_3_5_0.5_10,0.6108822195288781,0.33307826671306684,0.308,0.62,0.03322421358717771,0.33750783408752383,0.3889450846825259,0.3889450846825259,0.2305768053115985,0.2305768053115985,0.3664959209895472,0.36749844710872276,0.3530149220746158,0.004875742093763689,0.7016141428220244,0.7016141428220244,0.5472466966438944,0.7970798442127045,0.7795042537770651,0.44978450890775223,0.21273367362704915,True,False,100.0,0.0,0.0
poly_1_10_0.0_15,0.46543059772239087,0.28702224568898277,0.408,0.426,0.036948363969761124,0.4170328583899104,8.79296635503124e-16,8.79296635503124e-16,1.3836620277576547e-30,1.3836620277576547e-30,0.1953741059290062,0.184072303509106,0.4198120157389469,0.004432938832394882,1.0,1.0,0.32617778115842855,1.1945369522098566,0.5025641609993741,0.2100920860490857,0.09229053218852888,False,False,50.0,0.0,0.0
sin_3_5_0.1_19,0.11270003480013918,0.0463562622250489,0.578,0.912,0.03619725241305678,0.27736177998958866,1.278742960475648,1.278742960475648,2.4842022710937064,2.4842022710937064,1.279112405470428,1.272181040496602,0.807750444850177,0.00076185213958331,0.025532336109485798,0.025532336109485798,1.6668837945240023,0.8941100565495869,1.7371062802334156,1.5710273547981142,116.41392766153281,True,True,100.0,0.0,0.0
sin_1_1_1.0_3,0.504996675986704,0.504996675986704,0.422,0.938,0.0,1.0,0.8336369483493644,0.8336369483493644,1.0703529287371445,1.0703529287371445,0.8011622204914243,0.80478905378878,1.0,0.0,0.2367992516311529,0.2367992516311529,1.0997556865066382,0.25187849912833127,1.235257826033398,1.0675728332208916,-22.08803735616795,True,True,500.0,0.0,0.0
sin_1_2_0.2_28,0.546631850527402,0.40014616058464225,0.424,0.854,0.012096092116898867,0.5918887913782386,0.6427233961510629,0.6427233961510629,0.6252383782776787,0.6252383782776787,0.5957752595196213,0.5947078980577601,0.9916910566857668,0.00195517388485966,0.37719435900185994,0.37719435900185994,0.24885488635046743,0.4309884094727017,0.7306566665795492,0.49394970249406456,21.95605777681427,False,True,250.0,0.0,0.0
sin_3_5_0.1_4,0.16051734606938428,0.10582310489241957,0.542,0.87,0.036539909723221284,0.5290900450025147,1.203242745848102,1.203242745848102,2.2234805892263823,2.2234805892263823,1.1858553857434218,1.1832695444244494,0.7121291109917679,0.004631078681648149,0.05382267250106598,0.05382267250106598,1.61362696714922,0.8777483662134615,1.6263993591680252,1.303589045336399,53.6731664124063,False,True,100.0,0.0,0.0
poly_5_1_0.1_41,0.9366985947943791,0.9366985947943791,0.0,0.348,0.0,1.0,0.08440567207290371,0.08440567207290371,0.011180229957594904,0.011180229957594904,0.07082327505710201,0.07133164530197987,1.0,0.0,0.8583240560932652,0.8583240560932652,0.1190497282683622,0.1122038432787721,0.22370221723509343,0.09854393175629704,0.405767337238071,False,False,500.0,0.0,0.0
poly_5_10_1.0_5,0.3398671834687339,0.21542121368485473,0.44,0.686,0.03188019809610347,0.4334512769214533,0.87992437791604,0.87992437791604,1.1875724177630196,1.1875724177630196,0.8302362702698314,0.8317527265455361,0.36437381071083824,0.0020085431230997867,0.5414821075586742,0.5414821075586742,1.3268191907225617,1.205071097596983,1.5795533760978941,0.8277065419126354,0.16693896680001655,True,False,50.0,0.0,0.0
poly_5_5_0.2_38,0.462061848247393,0.40705343621374485,0.426,0.678,0.02517365674788612,0.7231800673213076,0.28594879601480216,0.28594879601480216,0.12732966766493692,0.12732966766493692,0.3409553854429349,0.3412182983903498,0.762955912868177,0.0037873573420632465,0.8719022480050018,0.8719022480050018,0.4025774542708242,0.8018065666383274,0.7417315544416185,0.3830509241686963,0.18640810037075703,True,False,100.0,0.0,0.0
sin_1_2_0.2_12,0.5178936555746223,0.4746307465229861,0.566,0.858,0.059630987162023634,0.8068874261082233,0.6314163430831208,0.6314163430831208,0.5991635421676542,0.5991635421676542,0.6038081130150249,0.5989457508936114,0.964714805165019,0.0,0.4463116508141929,0.4463116508141929,0.2627613366647975,0.4180894909800069,0.7268591709542552,0.4951135650817597,-99.15401554446149,False,True,250.0,0.0,0.0
poly_1_1_0.1_9,0.7343686654746618,0.7343686654746618,0.21,0.334,0.0,1.0,0.08307431464681549,0.08307431464681549,0.010834226996552164,0.010834226996552164,0.07592531927626704,0.07617793168409502,1.0,0.0,0.5252160655699196,0.5252160655699196,0.11294087529960233,0.21045109972787612,0.13809807870124827,0.1081121639034705,0.341394943700936,True,False,500.0,0.0,0.0
poly_5_1_0.2_18,0.8693714134856538,0.8693714134856538,0.032,0.7,0.0,1.0,0.19614459398292106,0.19614459398292106,0.061100371322566106,0.061100371322566106,0.16728033785497354,0.17008844303379905,1.0,0.0,0.7292432968979441,0.7292432968979441,0.21210111495424483,0.15010385057960624,0.37619038362419926,0.19197192145649541,0.9365639481318727,True,False,500.0,0.0,0.0
poly_3_2_1.0_14,0.4247883551534206,0.3403822735290941,0.392,0.882,0.04505372170210823,0.6443607076186136,0.7916098718354635,0.7916098718354635,0.9656863314135494,0.9656863314135494,0.761264448369278,0.7607665004004855,0.6809609157317411,0.005395377802394858,0.27372187569827244,0.27372187569827244,1.0920147387684205,0.5025128064749073,1.2018760072052896,0.9898363749286238,0.47681257746076927,False,False,250.0,0.0,0.0
poly_1_5_0.0_48,0.6355787983151933,0.38614048216192864,0.324,0.38,0.04206473424029069,0.4440941401291846,5.586642259913788e-16,5.586642259913788e-16,4.831773044478698e-31,4.831773044478698e-31,0.09799751774101854,0.0990579019252464,0.5700728628368544,0.003172948279173643,1.0,1.0,0.11178638330589559,0.7656229423268183,0.2920920401109861,0.10909604958275006,0.1165365737823432,False,False,100.0,0.0,0.0
sin_3_5_0.2_40,0.13559718238872953,0.057487890751563,0.556,0.88,0.030814906675461988,0.34182151276268097,1.3608751057566546,1.3608751057566546,2.855043209668715,2.855043209668715,1.3422646727716432,1.3433578089509899,0.7743563303946182,0.0013560386988027441,0.030304511479028018,0.030304511479028018,1.8093904289062583,0.8624230518228072,1.8687668282027308,1.5504822867345947,-36.907288292338315,True,True,100.0,0.0,0.0
poly_1_5_0.1_43,0.5837470389881559,0.35244236976947907,0.35,0.404,0.02911093915043813,0.47063974466989933,0.07990852581474159,0.07990852581474159,0.01003327088879862,0.01003327088879862,0.1373192705390592,0.13687254238965849,0.5540556395559608,0.0036264523358493393,0.9494630675215218,0.9494630675215218,0.18118767037537412,0.7933226012996966,0.32984051402364034,0.15581891463033398,0.11025870626966375,True,False,100.0,0.0,0.0
sin_3_10_0.0_34,0.11179609518438073,0.06427257389029556,0.562,0.852,0.04047312984738602,0.3572518827641559,1.752738983345259,1.752738983345259,4.671977163741005,4.671977163741005,1.7261234389804239,1.727292812159171,0.5067106864445193,0.0032742017707045614,0.06114830018544837,0.06114830018544837,2.455793777904487,1.2799492633060179,2.530186051015433,1.6482811276236735,-34.381687939362145,True,True,50.0,0.0,0.0
poly_1_10_0.1_10,0.38242540170160677,0.27824873219492885,0.422,0.4,0.04467452552335013,0.5816552766629816,0.07782142821781911,0.07782142821781911,0.009538168676172873,0.009538168676172873,0.18868921479905706,0.18841499129526787,0.36221377830758505,0.003012441417974871,0.9732823430484904,0.9732823430484904,0.33548685165432324,1.204663614575791,0.5023127692399841,0.20551647718746158,0.07552448274338375,True,False,50.0,0.0,0.0
poly_3_2_0.2_10,0.7426498505994023,0.623506414025656,0.204,0.732,0.02389929540057569,0.6559344103940137,0.1955394514404641,0.1955394514404641,0.059624577834829766,0.059624577834829766,0.19401817224658838,0.1940333336774375,0.7249898784104006,0.00030174687522049995,0.8441961068096022,0.8441961068096022,0.24517620817787242,0.36448295239711587,0.44642586440032506,0.2325048053130081,0.3383940022077239,False,False,250.0,0.0,0.0
poly_3_1_0.5_33,0.550066744266977,0.550066744266977,0.35,0.794,0.0,1.0,0.3885271006642029,0.3885271006642029,0.24388678712755335,0.24388678712755335,0.37198886737360715,0.3719808404138043,1.0,0.0,0.2991444305592862,0.2991444305592862,0.5420580800849567,0.2772492020997358,0.6192518564544468,0.5040162686331843,0.6933613486004989,True,False,500.0,0.0,0.0
sin_3_5_0.0_39,0.13259611438445754,0.049580243120972485,0.576,0.918,0.04775164002429097,0.2679954325001791,1.2695125550881012,1.2695125550881012,2.4502997996592226,2.4502997996592226,1.2558052633282348,1.2514845004151582,0.5594326637898367,0.0033868203896007254,0.022236813910043618,0.022236813910043618,1.7678137163249021,0.8727138230385928,1.7266411686733907,1.5175051521759118,41.900661739621825,True,True,100.0,0.0,0.0
poly_3_1_0.5_32,0.6625680582722331,0.6625680582722331,0.266,0.876,0.0,1.0,0.42635501134516834,0.42635501134516834,0.27425450183678324,0.27425450183678324,0.39717192499227405,0.39736394016216925,1.0,0.0,0.4472647418994177,0.4472647418994177,0.573638575712494,0.24650832980328005,0.6694746411994648,0.5344713901285986,0.795649513509631,True,False,500.0,0.0,0.0
poly_5_10_0.2_18,0.38100498001992006,0.26760415201660803,0.442,0.666,0.04049312368316352,0.5735621803997133,0.4160832920716181,0.4160832920716181,0.2666201367467139,0.2666201367467139,0.5302982699107579,0.5262050353712199,0.42667971077880634,0.0022221664224801783,0.8882222132485095,0.8882222132485095,0.8940068392378063,1.2062100370810245,1.3070515615814216,0.6272873374197081,0.15202311791042836,True,False,50.0,0.0,0.0
sin_3_5_0.2_30,0.14589015156060622,0.10419440077760311,0.544,0.844,0.03548066649157963,0.5408225347713671,1.2308481714474855,1.2308481714474855,2.3685019330124373,2.3685019330124373,1.2105082857528715,1.2038280245780446,0.7337268987018822,0.0017450038564168456,0.05633784853142132,0.05633784853142132,1.6737254490127924,0.8782996919775052,1.6710908339453592,1.5068059511005445,18.214363690620925,True,True,100.0,0.0,0.0
sin_1_10_0.1_2,0.31891433165732663,0.18615756063024252,0.484,0.75,0.03961233189326667,0.36036377648920875,1.4202405298558158,1.4202405298558158,3.139202937107768,3.139202937107768,1.3538115873680745,1.3556194989603354,0.49330302950087984,0.0017785086209707334,0.3999604350998275,0.3999604350998275,1.825563740163499,1.2391328301218187,2.2834419706290103,1.2857390817973626,-35.17094217315693,True,True,50.0,0.0,0.0
poly_1_10_0.2_22,0.35750475801903203,0.24490162600650406,0.454,0.396,0.04100993396660571,0.5805969325417466,0.15769836080780422,0.15769836080780422,0.03871208482945137,0.03871208482945137,0.21216122135681154,0.21098702177531906,0.4245594582974256,0.002411481738612869,0.8886295607306156,0.8886295607306156,0.4008041308608242,1.2230862756989256,0.5287236182308478,0.23103134906520129,0.06996817342747856,True,False,50.0,0.0,0.0
poly_1_10_0.1_36,0.48948570194280777,0.2744536450145801,0.376,0.372,0.04104840470450933,0.37743721042823825,0.08053791879386858,0.08053791879386858,0.010034382363479864,0.010034382363479864,0.17545956011930705,0.17310639139227246,0.2566847082199718,0.0022611549015770795,0.9676322240276318,0.9676322240276318,0.31178378944025736,1.2109179929680982,0.46591538272682825,0.18439776909891012,0.0734224989823629,True,False,50.0,0.0,0.0
poly_5_5_0.2_33,0.5164558578234313,0.4003370381481526,0.362,0.63,0.03737143961258615,0.591320169774467,0.3043652656601061,0.3043652656601061,0.14650517139850636,0.14650517139850636,0.3268576726437655,0.3246572746192424,0.6255640976567193,0.0031834066682490266,0.8231841517641003,0.8231841517641003,0.3726616693855778,0.7744647329141676,0.7285568872461837,0.34387906887094966,0.19502710813276963,True,False,100.0,0.0,0.0
poly_3_1_1.0_26,0.31715810063240246,0.31715810063240246,0.462,0.924,0.0,1.0,0.7754456125477984,0.7754456125477984,0.934538069810184,0.934538069810184,0.765101217452912,0.7640448930636627,1.0,0.0,0.10605919797614982,0.10605919797614982,1.1092797542818913,0.2974623908530579,1.1083076939603638,1.0428916724355954,1.0699438095367675,True,True,500.0,0.0,0.0
sin_1_5_0.5_26,0.3353903975615902,0.1879542366169465,0.496,0.804,0.036530465016079795,0.4085066466473227,1.1169050046325537,1.1169050046325537,1.9304838644787052,1.9304838644787052,1.0651999195492086,1.069103165204961,0.6842167417805138,0.001312658383042372,0.24611200816854129,0.24611200816854129,0.989045793870721,0.8625158157848496,1.3162452020485667,1.053647386713284,41.667058347912096,True,True,100.0,0.0,0.0
poly_1_10_0.2_5,0.4363703214812859,0.2682439945759783,0.404,0.432,0.03303649690572688,0.4454306681625077,0.16479683027665498,0.16479683027665498,0.04218509602675685,0.04218509602675685,0.20062516235616112,0.20060065191360005,0.5362215500519072,0.0031047259045260287,0.895638215347718,0.895638215347718,0.3939652806379185,1.2288848263144856,0.617959371951141,0.23105551339503652,0.09641387852708232,True,False,50.0,0.0,0.0
sin_1_2_0.2_3,0.45388021552086205,0.24852440209760837,0.55,0.838,0.024521650384072793,0.5050124801053908,0.7270773164278218,0.7270773164278218,0.7904274608431932,0.7904274608431932,0.6947609191130933,0.6963083778640946,0.9911249585687602,0.00039006819887743685,0.20721209654485928,0.20721209654485928,0.2328235498151892,0.44516326486611546,0.7253333932112964,0.5674815975341737,-14.691092412299476,False,True,250.0,0.0,0.0
poly_3_5_1.0_49,0.3321066084264337,0.2102759387037548,0.458,0.738,0.03368088428972731,0.48435941755177614,0.7679573052567901,0.7679573052567901,0.9498634224544248,0.9498634224544248,0.7343038599868833,0.7392275364266215,0.3332870915642753,0.0016026522925976176,0.2799550234150816,0.2799550234150816,1.0586201283332748,0.8411199384487991,1.1658633872817654,0.8458527128276185,0.3175874507050621,True,False,100.0,0.0,0.0
poly_1_5_1.0_8,0.2237702710810843,0.1433477157908632,0.514,0.808,0.03902863249939399,0.42856615148029353,0.8366200315891976,0.8366200315891976,1.0543630220862392,1.0543630220862392,0.8055590710214624,0.8052677845712969,0.6709568704691932,0.002490982678313941,0.1224630594632623,0.1224630594632623,1.219908971161189,0.8543407322137023,1.234007647863797,0.9070551592089067,0.21014333265489496,True,False,100.0,0.0,0.0
poly_3_2_0.2_6,0.7150581882327529,0.6389539318157272,0.226,0.602,0.09916931889668494,0.7373291657768047,0.16330764914936743,0.16330764914936743,0.0430293380148879,0.0430293380148879,0.15780962422340095,0.1578855018690376,0.8147373909076112,0.0,0.7640974225073882,0.7640974225073882,0.24055992238962579,0.357453169319493,0.3526893881228678,0.2067698283201303,0.2362596378500057,True,False,250.0,0.0,0.0
poly_1_5_0.5_24,0.2546064584258337,0.15356042864171454,0.506,0.66,0.04890520088170072,0.4759413632538413,0.40939273926331887,0.40939273926331887,0.2643687566638864,0.2643687566638864,0.3929800551833194,0.3939624232501955,0.40866854503492345,0.0024858674645884342,0.17006481488569247,0.17006481488569247,0.5538183900920424,0.8726794604357866,0.6162882985002103,0.4827764487792237,0.17247661871770242,True,False,100.0,0.0,0.0
poly_5_10_0.2_24,0.4173266293065172,0.2615617726470906,0.416,0.634,0.03757898043775383,0.3785399923656725,0.4362173511548376,0.4362173511548376,0.3075158212670609,0.3075158212670609,0.5837668870059481,0.5800328897376071,0.47806546250630266,0.0023326306144273823,0.8530653024069742,0.8530653024069742,0.9058545215892705,1.2362614693898497,1.2733809560775045,0.5554209833136,0.1448321861652054,True,False,50.0,0.0,0.0
poly_3_2_1.0_7,0.3303156252625011,0.273314629258517,0.464,0.88,0.03626291012408108,0.7060537581921078,0.7747396632806456,0.7747396632806456,0.8982865715761337,0.8982865715761337,0.7387632728771033,0.7377134524128158,0.7277145660347921,0.0,0.1571036229797398,0.1571036229797398,1.074057868344955,0.5168411029403159,1.056240773162413,1.0109243647073127,0.49025123381797864,True,False,250.0,0.0,0.0
poly_5_1_0.1_47,0.8237876471505885,0.8237876471505885,0.082,0.618,0.0,1.0,0.14860996799558035,0.14860996799558035,0.03437875622219083,0.03437875622219083,0.1332961281483873,0.13215869538623246,1.0,0.0,0.6822901130538572,0.6822901130538572,0.10885901629162975,0.1470691879724787,0.22061366131305982,0.09459787625002965,0.49442551250345407,True,False,500.0,0.0,0.0
poly_5_10_1.0_0,0.31203907215628857,0.18800610562442246,0.49,0.678,0.037007611575005823,0.4379765093303939,0.8727587451400742,0.8727587451400742,1.201266925871492,1.201266925871492,0.8356803715351595,0.8432146464550709,0.21193145606441796,0.003711326343075152,0.4646418680614821,0.4646418680614821,1.3211198635733452,1.2251386032500666,1.5322749207589863,0.7700306992030143,0.156386542230779,True,False,50.0,0.0,0.0
sin_3_2_1.0_14,0.09097485989943958,0.058378169512678046,0.564,0.906,0.005873501203347623,0.5324083019439063,1.1240183428566821,1.1240183428566821,1.9926085456204174,1.9926085456204174,1.1168189342730086,1.1165611905337591,0.8558368619413181,0.0,0.006838309636244766,0.006838309636244766,1.0962615186290605,0.5260746638096669,1.3225321366534177,1.3979000251571185,10.48851121163735,True,True,250.0,0.0,0.0
poly_5_1_0.2_28,0.8698545834183337,0.8698545834183337,0.034,0.676,0.0,1.0,0.19233779237921714,0.19233779237921714,0.05789065963376394,0.05789065963376394,0.17098705641713233,0.17094349072495285,1.0,0.0,0.755309037795701,0.755309037795701,0.2278389295454411,0.1423603022213486,0.36157356908092236,0.21003941226725178,0.619027959530352,False,False,500.0,0.0,0.0
poly_5_10_0.5_27,0.34454854619418473,0.244300798003192,0.45,0.658,0.03517703055515755,0.5038340383689136,0.5813242962161524,0.5813242962161524,0.5425277814407631,0.5425277814407631,0.6202653824684466,0.618701193042337,0.43043625287109527,0.0025303927636471644,0.7186567486755601,0.7186567486755601,1.001843933605789,1.2269695449056404,1.3006557099998612,0.5910446053992421,0.1670830270835768,True,False,50.0,0.0,0.0
sin_3_1_0.0_47,0.28975152700610807,0.28975152700610807,0.488,0.938,0.0,1.0,0.6062288028326773,0.6062288028326773,0.4668881382793767,0.4668881382793767,0.5995574161971765,0.5791057614152892,1.0,0.0,0.07576677960688816,0.07576677960688816,0.024006236864118215,0.3444589764396598,0.3918846206382548,0.5999696611068804,-410.7983839352985,False,True,500.0,0.0,0.0
sin_1_5_0.2_41,0.41144871779487113,0.2509453301813207,0.452,0.804,0.03355083541308017,0.43281876867491603,1.0389961643355492,1.0389961643355492,1.6132055940981431,1.6132055940981431,1.0096685541611599,1.018307038427853,0.7126570499593119,0.0024679687874379313,0.37945686842951953,0.37945686842951953,0.8382022919874812,0.8212619498324911,1.338692305629681,0.9181406201504735,21.330465386272262,True,True,100.0,0.0,0.0
poly_1_10_0.5_8,0.41467663470653876,0.21745359941439762,0.404,0.568,0.02662198450026924,0.33989362779045706,0.3752250436781565,0.3752250436781565,0.2314616927795069,0.2314616927795069,0.37814339175671574,0.378251189023691,0.4138633776880657,0.0021219080853902344,0.6022270753117627,0.6022270753117627,0.6181603765259106,1.2256972150693501,0.7411039018383712,0.36635649049789254,0.08528558585096196,False,False,50.0,0.0,0.0
poly_3_2_0.5_10,0.5328028032112129,0.2890447241788967,0.366,0.734,0.04262469216187785,0.5015771395757669,0.3974612379828518,0.3974612379828518,0.24915564425038675,0.24915564425038675,0.36733592938933524,0.36799262459841897,0.5,0.0,0.2917896344089296,0.2917896344089296,0.5604654826038423,0.46160714858143226,0.6495000475051234,0.5142313854296783,0.7006726105392623,True,False,250.0,0.0,0.0
poly_5_5_0.1_14,0.6731464365857464,0.42211065484261934,0.25,0.622,0.04469727229872514,0.3789094164595236,0.22875511857557962,0.22875511857557962,0.0789644616325273,0.0789644616325273,0.2599094539471442,0.2586125913894666,0.435064043977382,0.006148335595164184,0.8976889506920052,0.8976889506920052,0.3038163965616335,0.7522522445777314,0.6616243045725045,0.255144462283349,0.2852661807436436,True,False,100.0,0.0,0.0
sin_1_2_0.1_33,0.21039885759543037,0.12381087924351697,0.524,0.84,0.016543480247304697,0.5001841992809981,0.7782122744186017,0.7782122744186017,0.9037937718497783,0.9037937718497783,0.7603583914680556,0.7615692550518463,0.9508688005702619,0.0007378810095984813,0.05550544619049025,0.05550544619049025,0.1665842748780072,0.48819641649061296,0.567018894216378,0.5943570404210171,-10.950291424775696,False,True,250.0,0.0,0.0
poly_1_5_0.0_26,0.5852295729182916,0.40569616358465427,0.356,0.378,0.02108515031629245,0.5375536041087429,6.306066779870889e-16,6.306066779870889e-16,7.005084838362585e-31,7.005084838362585e-31,0.11669726742335369,0.11028761590253314,0.5172661564037826,0.004991794785652231,1.0,1.0,0.12371129098924274,0.7730361458973318,0.27194102379443036,0.1256447699969404,0.1002039194011027,False,False,100.0,0.0,0.0
poly_5_10_0.2_48,0.4695520862083448,0.2701018228072912,0.37,0.646,0.0335598835720557,0.3627545563834293,0.37870102905056957,0.37870102905056957,0.22201607911389448,0.22201607911389448,0.46581377199297597,0.4687470337264401,0.399024891509463,0.0017750818935078124,0.8785406063693755,0.8785406063693755,0.7961210545374426,1.1987666430949937,1.1336097251077597,0.5288980438718044,0.1768908246813786,True,False,50.0,0.0,0.0
sin_3_2_0.1_38,0.1527075228300913,0.0973567254269017,0.536,0.83,0.015183973430611897,0.5652363974806545,0.7934293297606915,0.7934293297606915,0.9588894412832976,0.9588894412832976,0.7854672472702777,0.7856269127978815,0.9895571739482437,0.004094631155446353,0.024158196741983273,0.024158196741983273,0.3450441161248198,0.49778677322689874,0.7309124245630676,0.9528018085255174,37.16116781876318,False,True,250.0,0.0,0.0
sin_1_5_0.2_37,0.36812739250957005,0.15270879003516014,0.502,0.838,0.03246109316598412,0.31116875259178484,1.127882982997256,1.127882982997256,1.8712429317021637,1.8712429317021637,1.066413265850905,1.076274456818224,0.6724415943332374,0.0027751732958291005,0.2396192771045006,0.2396192771045006,0.8276653029187832,0.8482975805976065,1.304281392715228,1.056992105919259,117.97771835333391,True,True,100.0,0.0,0.0
poly_1_10_0.1_45,0.3996384625538502,0.28348286513146054,0.432,0.43,0.03553507087072819,0.5698590384177761,0.08033688273027724,0.08033688273027724,0.010454061451612304,0.010454061451612304,0.21422370357541462,0.2137757894040135,0.4001916956710273,0.004873126714375689,0.976006522829445,0.976006522829445,0.35744488832160304,1.2076866685767147,0.5953434394408241,0.23341103878759134,0.08918672368567765,True,False,50.0,0.0,0.0
sin_1_10_1.0_42,0.2456571106284425,0.1247642878571514,0.512,0.836,0.035848716910255464,0.3586605861761709,1.7581621673355352,1.7581621673355352,4.703573656810522,4.703573656810522,1.6985978878680943,1.6835341736212976,0.5047210672507472,0.002147750554375893,0.20229784557194141,0.20229784557194141,2.224643137134703,1.2675817249442902,2.5708196232026195,1.5459350290000309,10.266929781876884,True,True,50.0,0.0,0.0
sin_1_10_0.0_4,0.26587786351145404,0.18915449101796405,0.514,0.768,0.030739454653620577,0.5486307536444877,1.3195328944751972,1.3195328944751972,2.7320171648898985,2.7320171648898985,1.2667725666623735,1.2646939245785747,0.5347118498384453,0.0022672384124377424,0.4168014671484497,0.4168014671484497,1.7999911603546894,1.2453263753427875,2.027592776054071,1.1643713055191858,-67.21160737044205,True,True,50.0,0.0,0.0
poly_5_2_0.2_14,0.6518530714122857,0.6370994443977775,0.214,0.77,0.0081122093456538,0.9739276820550282,0.2417338541676068,0.2417338541676068,0.09322102497580732,0.09322102497580732,0.2507063353374793,0.2500724039676222,0.9317864131536491,0.0,0.8088080943608088,0.8088080943608088,0.23767857227392727,0.3634050406305922,0.5577120599558006,0.23426226478450232,0.31464773924575185,True,False,250.0,0.0,0.0
poly_3_5_1.0_16,0.327936351745407,0.22164344017376067,0.486,0.76,0.029684487531498376,0.5287242154494092,0.7717871510838502,0.7717871510838502,0.8824744861062604,0.8824744861062604,0.730772880356672,0.7320551775925938,0.5766060126046477,0.002902331477792247,0.29744079131042833,0.29744079131042833,1.0891749083060591,0.8522919646413097,1.163304447443452,0.8659319869560128,0.20922620687178645,True,False,100.0,0.0,0.0
sin_3_10_0.1_19,0.12456145824583298,0.06048321793287172,0.56,0.864,0.0403985381188031,0.31042098037956406,1.740626735256079,1.740626735256079,4.643748101963105,4.643748101963105,1.713187486113063,1.7114714760013017,0.5389265469007222,0.002633555644918707,0.04713304085815573,0.04713304085815573,2.59207502530926,1.2551447097868464,2.5516105483326403,1.6140337397685194,-33.700303220244884,True,True,50.0,0.0,0.0
poly_3_5_0.5_27,0.5050550442201769,0.29434376297505194,0.376,0.626,0.02166159958471508,0.3997918481089402,0.43692349649776324,0.43692349649776324,0.30470957917311414,0.30470957917311414,0.4106795052117218,0.4109290009982156,0.35861598028436426,0.0026996701053730128,0.5675505993574373,0.5675505993574373,0.6343626060480568,0.8285341368009729,0.7793174240498163,0.518446116337797,0.1623084835382265,True,False,100.0,0.0,0.0
poly_1_2_0.0_5,0.7500128880515522,0.7022668090672363,0.248,0.406,0.011888841789688099,0.8010782882944091,3.348432642269472e-16,3.348432642269472e-16,1.6270256170183368e-31,1.6270256170183368e-31,0.034282413474659386,0.049526737685550486,0.858001521051146,2.1340100022542765e-05,1.0,1.0,0.014528432614592069,0.2886133631389974,0.13801994132532644,0.03462253748012832,0.13239286223439883,False,False,250.0,0.0,0.0
sin_3_10_0.0_2,0.10466777867111468,0.051766008664034656,0.538,0.89,0.02678845933981991,0.3500957310576064,1.821117963358557,1.821117963358557,4.9941406381984415,4.9941406381984415,1.808333956468911,1.794680567800006,0.6044950698841848,0.0026975780021005337,0.04582206533991329,0.04582206533991329,2.5516350927412152,1.2755444523587758,2.5921494879643125,1.6871442722320218,-24.151399177856963,True,True,50.0,0.0,0.0
poly_1_1_1.0_49,0.14055905823623294,0.14055905823623294,0.588,0.934,0.0,1.0,0.7901994964607868,0.7901994964607868,0.9760841932131846,0.9760841932131846,0.786944832510346,0.7861205926009074,1.0,0.0,0.018509426646517002,0.018509426646517002,1.1082102650509569,0.3368658535963029,1.1159577526346822,1.082487884792011,1.0447349840941382,True,True,500.0,0.0,0.0
sin_1_10_0.5_20,0.2623805695222781,0.15072824451297806,0.55,0.84,0.03848754181774477,0.4246530311596066,1.5409977082720383,1.5409977082720383,3.8065584116490676,3.8065584116490676,1.5007481718147324,1.482383620355264,0.4894713741500512,0.0029681907043850888,0.2658294751311808,0.2658294751311808,1.870754668457767,1.250789994026433,2.0523939620106066,1.4027988028955538,73.29553150736201,True,True,50.0,0.0,0.0
poly_3_2_0.0_19,0.8307598670394682,0.6532010608042432,0.098,0.384,0.021353390633834558,0.5662918251608415,0.06334012655207884,0.06334012655207884,0.005394427727376535,0.005394427727376535,0.0699751468444496,0.0717673393953876,0.7972868389262152,0.011199262338013924,0.9084773306332994,0.9084773306332994,0.01625280034941013,0.31343102227278435,0.15092951433579999,0.0355908095420059,0.2973314865664066,True,False,250.0,0.0,0.0
poly_1_10_0.1_46,0.46853294613178453,0.263651797007188,0.428,0.38,0.03397868173618853,0.4037505594803295,0.07865315077690002,0.07865315077690002,0.009544245789938236,0.009544245789938236,0.1674817585722894,0.1657764494996803,0.3625260977875204,0.0027645487704023937,0.9726892039684083,0.9726892039684083,0.3244119160702957,1.2161802002174145,0.4988839614042603,0.20167125838482797,0.0702415949357763,True,False,50.0,0.0,0.0
