,oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33
136,0.655638,0.328428,0.303156,0.789934,0.411937,0.851632,0.752038,0.41858199999999995,0.441011,0.23390300000000003,0.522274,0.41735500000000003,0.547374,0.426612,0.44266099999999997,0.327276,0.593853,0.44457399999999997,0.334594,0.362811,0.24986799999999998,0.484638,0.459934,0.7038439999999999,0.49037200000000003,0.322804,0.555271,0.679321,0.508865,0.6290789999999999,0.295055,0.882489,0.6514
137,0.840427,0.868768,0.40874499999999997,0.225113,0.35592399999999996,0.38849,0.531656,0.531379,0.137203,0.50738,0.458822,0.336769,0.3926,0.212508,0.658695,0.286195,0.535321,0.338699,0.476782,0.524361,0.152375,0.751963,0.345654,0.369373,0.274165,0.314448,0.772199,0.585156,0.263888,0.396888,0.428491,0.830616,0.777
138,0.46105799999999997,0.942217,0.30185,0.969339,0.730015,0.5333,0.613062,0.08653999999999999,0.438486,0.16409200000000002,0.686258,0.244733,0.5743020000000001,0.522736,0.438226,0.42750699999999997,0.4889,0.333652,0.29184699999999997,0.48351400000000005,0.039874,0.523466,0.28487399999999996,0.595567,0.5373,0.195908,0.687354,0.625004,0.340884,0.393753,0.640076,0.30612,0.858
139,0.571259,0.653162,0.330044,0.387071,0.269065,0.296641,0.694415,0.534345,0.815913,0.285586,0.290122,0.017436,0.83793,0.549721,0.43752700000000005,0.279632,0.696904,0.47611800000000004,0.314449,0.54301,0.12136500000000001,0.36289299999999997,0.479484,0.39824499999999996,0.618777,0.648967,0.139067,0.682923,0.262259,0.5119670000000001,0.604715,0.47291099999999997,0.291667
140,0.30088400000000004,0.757732,0.125304,0.550639,0.310161,0.533626,0.345181,0.46421899999999994,0.328229,0.21597199999999997,0.22296300000000002,0.849325,0.463348,0.478717,0.493275,0.366331,0.49643699999999996,0.47700600000000004,0.5918869999999999,0.117273,0.075266,0.363216,0.409925,0.764791,0.406341,0.38072399999999995,0.422175,0.603596,0.240275,0.589182,0.40981000000000006,0.340649,0.465967
141,0.635953,0.734414,0.395798,0.754578,0.358197,0.38687699999999997,1.0,0.275909,0.395906,0.2777,0.163018,0.591788,0.370392,0.7256020000000001,0.533601,0.299519,0.28463099999999997,0.423969,0.950664,1.0,0.13372799999999999,0.203541,0.8535590000000001,0.5337890000000001,0.411638,0.330124,0.47629799999999994,0.6780149999999999,0.25714499999999996,0.511688,0.48818900000000004,0.598774,0.803367
142,0.386395,0.8326370000000001,0.218536,0.670766,0.544011,0.6090810000000001,0.11148399999999999,0.5046189999999999,0.216196,0.24485900000000002,0.463296,0.283122,0.532205,0.622512,0.49588999999999994,0.43784300000000004,0.532877,0.412839,0.556844,0.638806,0.315202,0.44404,0.465238,0.562776,0.307521,0.44152600000000003,0.7052579999999999,0.6732630000000001,0.48622600000000005,0.583637,0.472803,0.519397,0.6819
143,0.44091499999999995,0.944305,0.110996,0.695918,0.644945,0.679737,0.345062,0.360741,0.402429,0.197133,0.43952399999999997,0.576605,0.595259,0.361756,0.415775,0.519501,0.523359,0.23622800000000002,0.383529,0.682823,0.722255,0.398955,0.42463500000000004,0.630733,0.364154,0.510321,0.38664899999999996,0.7918970000000001,0.248586,0.404352,0.0,0.46766899999999995,0.3597
144,0.729597,0.8497100000000001,0.255889,0.15673399999999998,0.232514,0.5501729999999999,0.32918400000000003,0.313975,0.125779,0.132961,0.485838,0.791928,0.44359,0.414592,0.586258,0.499539,0.452862,0.391426,0.46803500000000003,0.31231,0.078926,0.527946,0.340174,0.391218,0.495175,0.375774,0.597645,0.535542,0.303768,0.652582,0.801396,0.197181,0.1138
145,0.606216,0.738614,0.24238600000000002,0.5660310000000001,0.517675,0.44056300000000004,0.715259,0.27328,0.436188,0.124993,0.30468,0.43419399999999997,0.630631,0.384567,0.45637700000000003,0.23157800000000003,0.570025,0.327617,0.34942399999999996,0.608779,0.764817,0.48741899999999994,0.2757,0.658464,0.460379,0.21724000000000002,0.262017,0.540555,0.16150899999999999,0.708199,0.934476,0.792065,0.835667
146,0.40525100000000003,1.0,0.372749,0.785968,0.981267,0.607366,0.5710649999999999,0.9564950000000001,0.699824,0.194144,0.40204,0.459107,0.266904,0.593202,0.5966359999999999,0.438381,0.448946,0.357195,0.49961300000000003,0.31917199999999996,0.310582,0.79178,0.369226,0.521567,0.580666,0.090101,0.67082,0.5136970000000001,0.17189000000000002,0.323759,0.9128629999999999,0.754367,0.703033
147,1.0,0.904985,0.702134,0.537856,0.165894,0.387816,0.41238500000000006,0.559312,0.45031000000000004,0.080112,0.525749,0.627382,0.347457,0.47298900000000005,0.599635,0.566021,0.540597,0.320368,0.47498100000000004,0.455892,0.12384400000000001,0.7060609999999999,0.44000600000000006,0.45411999999999997,0.49532299999999996,0.40064,0.818782,0.614456,0.39721300000000004,0.391065,0.617445,0.549726,0.751733
148,0.5362359999999999,0.9784200000000001,0.330359,0.630886,0.584281,0.35237199999999996,0.604456,0.905243,0.387947,0.821549,0.264377,0.264038,0.329029,0.0,0.694361,0.12232799999999999,0.721799,0.423979,0.460344,0.591022,0.279231,0.621239,0.331415,0.8179770000000001,0.443201,0.418184,0.5016390000000001,0.7619819999999999,0.578495,0.608545,0.762159,0.315943,0.803367
149,0.507387,0.093627,0.22866199999999998,0.496866,0.64707,0.187329,0.412699,0.472551,0.515754,0.216817,0.6560050000000001,0.49028999999999995,0.550679,0.321245,0.395079,0.600198,0.40239400000000003,0.6278090000000001,0.749341,0.47276999999999997,0.327786,0.557951,0.340832,0.45554399999999995,0.371961,0.164051,0.378967,0.6908479999999999,0.5894729999999999,0.683947,0.5860569999999999,0.503538,0.703033
150,0.602718,0.783516,0.595691,0.943422,0.22022600000000003,0.120299,0.619736,0.6410819999999999,0.82096,0.055705,0.261357,0.46475500000000003,0.562585,0.474973,0.379315,0.31480199999999997,0.706599,0.496737,0.0,0.3551,0.33394,0.369433,0.301742,0.17539000000000002,0.25211,0.948174,0.500727,0.505737,0.322637,0.5717439999999999,0.826018,0.8276620000000001,0.803367
151,0.535904,0.304114,0.21409299999999998,0.45973100000000006,0.639705,0.335574,0.447504,0.41709700000000005,0.44677,0.040418,0.34948,0.44376800000000005,0.500376,0.355172,0.38343,0.12333699999999999,0.6504770000000001,0.203996,0.455951,0.571084,0.134356,0.554248,0.363095,0.5838,0.494796,0.19075,0.3146,0.608875,0.438377,0.641831,0.378094,0.617051,0.680133
152,0.699433,0.807122,0.8822709999999999,0.810091,0.330301,0.46077399999999996,0.0,0.33157800000000004,0.6912229999999999,0.216489,0.267716,0.45076000000000005,0.42297299999999993,0.550879,0.501371,0.370696,0.689167,0.407725,0.479774,0.33137,0.282422,0.33552600000000005,0.386182,0.531407,0.361203,0.216232,0.477738,0.619329,0.235357,0.234618,0.46525,0.728103,0.15903299999999998
153,0.6758890000000001,0.332609,0.356067,0.851301,0.34875500000000004,0.948291,0.763296,0.481724,0.389793,0.21536,0.463246,0.374593,0.5537380000000001,0.41860699999999995,0.435698,0.25599299999999997,0.566577,0.338979,0.38943099999999997,0.377546,0.272952,0.49965200000000004,0.33129400000000003,0.6547930000000001,0.455425,0.298946,0.5639460000000001,0.748888,0.537187,0.523328,0.405518,0.739929,0.6376
154,0.45669799999999994,0.9478120000000001,0.299759,0.977188,0.753549,0.543542,0.600751,0.049655,0.41448,0.164123,0.703488,0.172657,0.573975,0.557179,0.44881499999999996,0.43812,0.449008,0.316127,0.251893,0.43623900000000004,0.023663999999999998,0.505181,0.302089,0.587746,0.48313900000000004,0.139735,0.660794,0.618142,0.289788,0.504379,0.646858,0.099366,0.780467
155,0.450611,0.552483,0.35229299999999997,0.78933,0.581983,0.24464,0.691396,0.48361400000000004,0.355502,0.463204,0.351773,0.404333,0.490491,0.641925,0.391504,0.297093,0.39769299999999996,0.346603,0.602033,0.310539,0.186135,0.530833,0.5787760000000001,0.625119,0.24548299999999998,0.45484600000000003,0.673655,0.589337,0.211443,0.4575,0.5770930000000001,0.5228189999999999,0.441933
156,0.426759,0.885281,0.270113,0.824371,0.5949720000000001,0.570864,0.32250999999999996,0.24362199999999998,0.279853,0.20840100000000003,0.602719,0.259498,0.563353,0.5490430000000001,0.464437,0.464782,0.518671,0.392334,0.42179300000000003,0.585589,0.132893,0.368267,0.271258,0.720155,0.671971,0.340306,0.576857,0.614166,0.47748,0.5073979999999999,0.347926,0.840031,0.365633
157,0.308731,0.8811680000000001,0.074086,0.621445,0.46898100000000004,0.532652,0.411433,0.679721,0.31758600000000003,0.236668,0.271858,0.709875,0.528614,0.46943999999999997,0.48047700000000004,0.390863,0.519925,0.520038,0.57471,0.483204,0.251417,0.44931499999999996,0.320577,0.533892,0.571891,0.285048,0.739885,0.588827,0.422303,0.511706,0.415364,0.517886,0.1497
158,0.571052,0.682739,0.5704859999999999,0.853208,0.193951,0.15753,0.484387,0.805613,0.616344,0.191526,0.421092,0.536579,0.368667,0.530433,0.430436,0.13283299999999998,0.565056,0.368728,0.366738,0.31411100000000003,0.524764,0.666536,0.567177,0.773953,0.568394,0.354693,0.505488,0.568496,0.43871000000000004,0.6682560000000001,0.566934,0.529443,0.713767
159,0.248712,0.633727,0.844995,0.463279,0.441906,0.633317,0.358414,0.22627199999999997,0.498904,0.30846799999999996,0.395617,0.5765239999999999,0.665775,0.44712299999999994,0.466351,0.0468,0.590962,0.44949300000000003,0.600137,0.546026,0.368844,0.658676,0.314222,0.546936,0.519072,0.46699799999999997,0.6671779999999999,0.39704,0.23687600000000003,0.62865,0.125744,0.400492,0.816367
160,0.53203,0.170262,0.28628000000000003,0.488742,0.790566,0.33048,0.407914,0.565467,0.423043,0.045604,0.36391100000000004,0.5097079999999999,0.27491,0.40574699999999997,0.461383,0.132676,0.515613,0.253845,0.36872,0.507895,0.172172,0.453712,0.47828000000000004,0.6376310000000001,0.407181,0.386748,0.744267,0.6869149999999999,0.511476,0.497799,0.35939299999999996,0.363233,0.38266700000000003
161,0.30280100000000004,0.894437,0.0,0.725899,0.348125,0.46255,0.608425,0.342022,0.289575,0.207117,0.411886,0.763803,0.639442,0.370312,0.410263,0.321789,0.5325270000000001,0.47108900000000004,0.516124,0.48439099999999996,0.166188,0.446783,0.295985,0.573245,0.541651,0.365076,0.734529,0.614865,0.428354,0.520975,0.39421300000000004,0.303275,0.544
162,0.5481159999999999,0.784231,0.298248,0.632161,0.50266,0.349452,0.527505,0.407405,0.194774,0.485379,0.4778,0.354777,0.6475569999999999,0.845291,0.198498,0.061449000000000004,0.354244,0.17737999999999998,0.330071,0.052155999999999994,0.6190680000000001,0.578678,0.708195,0.491533,0.709884,0.267731,0.626684,0.738153,0.6388560000000001,0.5005609999999999,0.365503,0.58345,0.678367
163,0.510779,0.24788200000000002,0.083113,0.7391,0.406844,0.452187,0.515049,0.5375300000000001,0.513051,0.44538900000000003,0.734308,0.9284540000000001,0.7108939999999999,0.936759,1.0,0.22275,0.71138,0.23746399999999998,0.301608,0.575181,0.361274,0.582092,0.055573000000000004,0.516338,0.306012,0.311785,0.5677270000000001,0.67777,0.43863100000000005,0.489795,0.367275,0.549425,0.984733
164,0.464537,0.813086,0.51944,0.615115,0.612649,0.685343,0.021278000000000002,0.304709,0.49251999999999996,0.289668,0.359254,0.504625,0.390125,0.562516,0.5651189999999999,0.28621599999999997,0.573943,0.36693400000000004,0.679392,0.20247,0.291991,0.351441,0.535431,0.740223,0.21531799999999998,0.62443,0.272769,0.7366699999999999,0.45029399999999997,0.381631,0.484368,0.598047,0.053933
165,0.18018699999999999,0.600662,0.032713,0.28723699999999996,0.123544,0.500311,0.527084,0.342432,0.789613,0.399347,0.47650299999999995,0.272887,0.140397,0.5403140000000001,0.384855,0.552758,0.527471,0.000446,0.39766,0.569084,0.181568,0.605877,0.378042,0.53786,0.434359,0.239454,0.537361,0.624527,0.42716899999999997,0.748049,0.6407079999999999,0.555571,0.185433
166,0.643224,0.407121,0.304487,0.68805,0.309463,0.962758,0.581358,0.680281,0.251046,0.10775599999999999,0.269013,0.324913,0.48768100000000003,0.44898999999999994,0.385472,0.134017,0.638342,0.194598,0.532575,0.45803599999999994,0.227217,0.6853779999999999,0.288732,0.513753,0.395124,0.370413,0.450558,0.716683,0.435724,0.42664399999999997,0.385461,0.620213,0.518767
167,0.5311939999999999,0.21933699999999998,0.206887,0.573645,0.43599899999999997,0.6617890000000001,0.514847,0.56115,0.395923,0.275974,0.529958,0.534884,0.511119,0.473372,0.5809270000000001,0.40076999999999996,0.599216,0.665858,0.10504100000000001,0.440698,0.310542,0.39517800000000003,0.914391,0.6939569999999999,0.46583500000000005,0.324725,0.9434379999999999,0.6104189999999999,0.31356999999999996,0.412763,0.7606890000000001,0.313625,0.716
168,0.645717,0.372593,0.347196,0.695024,0.32045500000000005,1.0,0.568317,0.64105,0.295619,0.102896,0.225741,0.429624,0.444353,0.44192700000000007,0.401753,0.113436,0.598008,0.19106800000000002,0.46020200000000006,0.354031,0.21051199999999998,0.530666,0.27931100000000003,0.598275,0.444371,0.377833,0.493066,0.665103,0.359092,0.483009,0.392375,0.356319,0.361667
169,0.6355529999999999,0.778116,0.2744,0.7054739999999999,0.429617,0.473955,0.843361,0.229706,0.313362,0.307132,0.156119,0.509042,0.48342799999999997,0.6319520000000001,0.462362,0.352542,0.557488,0.551128,0.68152,0.9677319999999999,0.244477,0.599073,0.525647,0.533209,0.661812,0.418699,0.012828999999999998,0.7823720000000001,0.22898000000000002,0.46353599999999995,0.421018,0.621659,0.5927
170,0.8257559999999999,0.9690219999999999,0.49045600000000006,0.32264699999999996,0.613083,0.600753,0.418941,0.5630149999999999,0.383686,0.157751,0.6039140000000001,0.669964,0.287692,0.462343,0.666301,0.533188,0.45221400000000006,0.299091,0.537971,0.33315700000000004,0.158804,0.648838,0.40917,0.44434799999999997,0.586637,0.531786,0.509931,0.636981,0.509677,0.511139,0.6625810000000001,0.757463,0.784033
171,0.37679,0.8294860000000001,0.345604,0.72553,0.518598,0.5264909999999999,0.21197600000000003,0.581281,0.308643,0.27208499999999997,0.564188,0.259108,0.521931,0.544098,0.5437609999999999,0.283796,0.548168,0.40316,0.5778,0.619008,0.28678000000000003,0.596178,0.516668,0.6547890000000001,0.45166999999999996,0.52388,0.6550630000000001,0.713515,0.64586,0.5575859999999999,0.870226,0.41389,0.2801
172,0.514684,0.29226599999999997,0.149782,0.626149,0.392873,0.47715799999999997,0.49176000000000003,0.541274,0.49540200000000006,0.35562,0.793408,0.82411,0.6633760000000001,0.816569,0.961527,0.243312,0.635953,0.24028000000000002,0.222228,0.533145,0.346199,0.436065,0.23685100000000003,0.614011,0.34839899999999996,0.287873,0.584018,0.6410319999999999,0.355998,0.45376099999999997,0.43849499999999997,0.396273,0.877333
173,0.30732800000000005,0.8849940000000001,0.088938,0.6274489999999999,0.477128,0.52635,0.45229600000000003,0.717109,0.356158,0.23871900000000001,0.274708,0.760496,0.5022300000000001,0.442517,0.47574399999999994,0.399792,0.519403,0.516372,0.547982,0.448071,0.21128000000000002,0.471233,0.308179,0.531126,0.638055,0.267442,0.683821,0.578789,0.36711900000000003,0.47398100000000004,0.403868,0.540763,0.660367
174,0.143481,0.599598,0.10556099999999999,0.31848699999999996,0.152065,0.56967,0.523166,0.277179,0.774306,0.389036,0.395455,0.339003,0.052895000000000005,0.554261,0.364656,0.636836,0.424623,0.0,0.306156,0.6647890000000001,0.328112,0.6173029999999999,0.301268,0.59325,0.465409,0.408583,0.771203,0.719242,0.447604,0.451586,0.547611,0.553795,1.0
175,0.618011,0.805186,0.563546,0.9685870000000001,0.13767100000000002,0.275009,0.274034,0.334229,0.375154,0.044085,0.552056,0.333495,0.5511010000000001,0.55371,0.41915399999999997,0.573361,0.582646,0.373611,0.25805900000000004,0.615316,0.148776,0.376742,0.381146,0.737038,0.398074,0.054001,0.670222,0.740058,0.324587,0.46648199999999995,0.24295300000000003,0.8129770000000001,0.791467
176,0.80575,0.906128,0.469029,0.42190600000000006,0.546149,0.5665140000000001,0.547571,0.21878000000000003,0.411699,0.141994,0.700862,0.675995,0.360266,0.35586999999999996,0.606178,0.46205,0.515706,0.275582,0.452525,0.316608,0.171694,0.602905,0.42048599999999997,0.659507,0.6727420000000001,0.642115,0.286188,0.708996,0.446165,0.517828,0.479008,0.48976000000000003,0.8119
177,0.534037,0.709232,0.39091,0.767439,0.707531,0.48468100000000003,0.5156149999999999,0.450511,0.44328999999999996,0.289468,0.439538,0.29844899999999996,0.478238,0.633849,0.361271,0.325352,0.448612,0.282269,0.336192,0.39966,0.213196,0.43729700000000005,0.42751300000000003,0.523676,0.290439,0.311713,0.704738,0.641328,0.331575,0.447304,0.371713,0.517787,0.478567
178,0.607426,0.22993000000000002,0.40124699999999996,0.784778,0.342467,0.9655100000000001,0.558429,0.48646300000000003,0.5641619999999999,0.429016,0.554053,0.467883,0.52681,0.5040359999999999,0.48535100000000003,0.456359,0.526295,0.628337,0.48138100000000006,0.23608,0.234267,0.42916099999999996,0.516383,0.8002020000000001,0.49620699999999995,0.596885,0.792883,0.486834,0.35439,0.635396,0.347015,0.8433370000000001,0.331733
179,0.526101,0.206668,0.245921,0.49422299999999997,0.741007,0.355025,0.402919,0.59131,0.48605699999999996,0.069408,0.40578000000000003,0.47866800000000004,0.392866,0.39470500000000003,0.46917700000000007,0.156623,0.573025,0.24173699999999998,0.389493,0.569994,0.155085,0.380087,0.599859,0.54561,0.40734899999999996,0.1497,0.5819529999999999,0.621903,0.6151979999999999,0.682709,0.42002,0.510365,0.497267
180,0.513691,0.80972,0.379267,0.834209,0.0,0.214574,0.44175,0.7059350000000001,0.460449,0.078283,0.263087,0.8438049999999999,0.499972,0.417905,0.421183,0.500346,0.592557,0.483544,0.336235,0.44285399999999997,0.15495899999999999,0.523359,0.410228,0.641642,0.44526400000000005,0.23243699999999998,0.7006939999999999,0.626905,0.270737,0.594753,0.246425,0.405321,0.6514
181,0.461203,0.9469280000000001,0.484437,0.803218,1.0,0.677292,0.278278,0.758027,0.519324,0.20535100000000003,0.481996,0.128106,0.29233600000000004,0.718268,0.606105,0.535572,0.4075,0.376864,0.392479,0.42523599999999995,0.220625,0.617025,0.355819,0.526827,0.579342,0.033733,0.650568,0.526293,0.17485599999999998,0.360383,1.0,0.663701,0.737933
182,0.250757,0.729237,0.117845,0.634538,0.246932,0.396565,0.517954,0.579116,0.358602,0.19631099999999999,0.266298,0.765478,0.49254,0.465109,0.46451400000000004,0.315338,0.5810810000000001,0.534518,0.59022,0.241315,0.028069,0.396294,0.400066,0.642007,0.500862,0.306103,0.466423,0.562362,0.436283,0.7339600000000001,0.43956999999999996,0.45086899999999996,0.440233
183,0.299104,0.6695479999999999,0.6495810000000001,0.493037,0.47323999999999994,0.44838199999999995,0.623812,0.625925,0.28120900000000004,0.10757,0.610834,0.43674700000000005,0.48688000000000003,0.558946,0.536891,0.31857800000000003,0.279277,0.378019,0.298094,0.42804,0.223167,0.6218859999999999,0.490225,0.685642,0.13685799999999998,0.372702,0.532155,1.0,0.49079700000000004,0.561277,0.48639499999999997,0.437163,0.38726700000000003
184,0.676512,0.44131000000000004,0.380617,0.732093,0.446966,0.989856,0.605413,0.748682,0.333848,0.090936,0.195368,0.320521,0.410296,0.43716099999999997,0.388558,0.146823,0.55423,0.158324,0.422246,0.455747,0.265648,0.518061,0.24921,0.535828,0.426321,0.268482,0.559789,0.704805,0.506757,0.499409,0.418649,0.342396,0.407267
185,0.481579,0.735023,0.275538,0.661112,0.327236,0.289065,0.611549,0.549968,0.517895,0.123368,0.431609,0.43205699999999997,0.647634,0.430403,0.41456899999999997,0.23820500000000003,0.638787,0.386542,0.42783699999999997,0.513365,0.199025,0.574191,0.308396,0.483455,0.471865,0.355682,0.622966,0.577257,0.335163,0.49597700000000006,0.651637,0.722558,0.7433
186,0.295954,0.8775540000000001,0.008625,0.690075,0.340115,0.462868,0.5759350000000001,0.41259700000000005,0.276325,0.21941599999999997,0.371503,0.771034,0.618692,0.38695799999999997,0.408018,0.318277,0.520796,0.48828599999999994,0.524017,0.46853500000000003,0.17573,0.426336,0.29604400000000003,0.553822,0.5329229999999999,0.249153,0.772151,0.579893,0.395088,0.46095600000000003,0.438792,0.564571,0.4507
187,0.4707,0.605052,0.550878,0.685185,0.505835,0.439188,0.248317,0.49551999999999996,0.389298,0.361,0.590194,0.187975,0.381698,0.37838499999999997,0.617196,0.176625,0.571396,0.475757,0.43138999999999994,0.68747,0.12873199999999999,0.292453,0.41774799999999995,0.772145,0.7233069999999999,0.488004,0.49673999999999996,0.552688,0.6249520000000001,0.766059,0.791818,0.31200700000000003,0.0
188,0.67935,0.863124,0.314286,0.146044,0.6133770000000001,0.454342,0.5889310000000001,0.6512,0.785941,0.06967899999999999,0.123298,0.003064,0.877763,0.715019,0.6382479999999999,0.42172600000000005,0.548054,0.470558,0.606688,0.383653,0.277933,0.515712,0.28799600000000003,0.8963129999999999,0.561921,0.378218,0.811967,0.6836439999999999,0.47456899999999996,0.459297,0.56293,0.49811099999999997,0.8521
189,0.828787,0.404202,0.5518390000000001,0.987901,0.06502999999999999,0.831131,0.547826,0.772868,0.388301,0.036243,0.178743,0.369721,0.46751800000000004,0.450251,0.352106,0.209281,0.619599,0.149778,0.464819,0.536846,0.19958499999999998,0.5612199999999999,0.21006999999999998,0.512787,0.407166,0.233915,0.8573370000000001,0.701624,0.47004700000000005,0.31156100000000003,0.570446,0.264542,0.524667
190,0.6058479999999999,0.743871,0.23704,0.38568800000000003,0.488908,0.624211,0.38306799999999996,0.347061,0.31540999999999997,0.120654,0.166129,0.6301979999999999,0.481904,0.297329,0.504408,0.40948,0.47809799999999997,0.332964,0.24783000000000002,0.5349430000000001,1.0,0.281066,0.232528,0.785265,0.505842,0.178751,0.32966100000000004,0.523203,0.0,0.592493,0.861261,0.413274,0.6376
191,0.797484,0.919919,0.386552,0.258247,0.425335,0.579183,0.36898800000000004,0.429068,0.25706999999999997,0.153837,0.612695,0.666011,0.385502,0.451297,0.650425,0.49292299999999994,0.475911,0.281725,0.605617,0.335147,0.16303900000000002,0.679063,0.496867,0.412893,0.360095,0.573829,0.531142,0.635329,0.444489,0.5873149999999999,0.549167,0.669419,0.773567
192,0.752169,0.85924,0.426835,0.16955,0.566999,0.407252,0.673778,0.760695,0.455233,0.492663,0.792132,0.606204,0.584937,0.8433129999999999,0.0,0.005538,0.656284,0.46833,0.357929,0.648216,0.404522,0.38548899999999997,0.341398,0.715936,0.478541,0.183582,0.7907109999999999,0.6163649999999999,0.462938,0.5106569999999999,0.5716600000000001,0.5969760000000001,0.8306
193,0.6672279999999999,0.818547,0.292027,0.549045,0.5662590000000001,0.586322,0.5810390000000001,0.120996,0.36885,0.10996600000000001,0.381855,0.5060939999999999,0.558057,0.314445,0.486825,0.39963200000000004,0.530927,0.287794,0.286734,0.52198,0.8889969999999999,0.43081499999999995,0.251251,0.877598,0.533305,0.302646,0.21968600000000002,0.605765,0.11664100000000001,0.5282439999999999,0.737591,0.7497159999999999,0.784033
194,0.540057,0.09503099999999999,0.26695599999999997,0.558158,0.755544,0.095049,0.47675200000000006,0.294331,0.498033,0.203084,0.606359,0.514295,0.477254,0.26455300000000004,0.360151,0.573548,0.390824,0.563476,0.6491100000000001,0.44299499999999997,0.376562,0.548718,0.21093699999999999,0.573257,0.38966,0.266876,0.491878,0.726015,0.495883,0.540913,0.47609300000000004,0.450883,0.4876
