,SOUTH,SEX,EXPERIENCE,UNION,AGE,5_Hispanic,5_Other,5_White,6_Clerical,6_Management,6_Other,6_Professional,6_Sales,6_Service,7_Construction,7_Manufacturing,7_Other,MARR,WAGE
315,1.0,1.0,0.07272727272727272,1.0,0.08695652173913049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
316,0.0,0.0,0.2727272727272727,1.0,0.32608695652173914,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.33
317,0.0,0.0,0.5272727272727272,1.0,0.6304347826086956,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5
318,1.0,0.0,0.41818181818181815,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5
319,1.0,0.0,0.7090909090909091,1.0,0.8478260869565217,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5
320,1.0,0.0,0.2545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.6
321,1.0,0.0,0.10909090909090909,1.0,0.23913043478260876,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.87
322,1.0,1.0,0.21818181818181817,0.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.02
323,1.0,0.0,0.4727272727272727,1.0,0.5652173913043479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
324,0.0,0.0,0.5818181818181818,1.0,0.7391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.62
325,0.0,0.0,0.10909090909090909,1.0,0.19565217391304346,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5
326,0.0,0.0,0.7272727272727273,1.0,0.8695652173913044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.81
327,0.0,0.0,0.32727272727272727,1.0,0.3913043478260869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
328,0.0,0.0,0.21818181818181817,1.0,0.23913043478260876,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
329,1.0,0.0,0.6545454545454545,1.0,0.7826086956521738,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.59
330,0.0,0.0,0.34545454545454546,1.0,0.4130434782608696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
331,0.0,0.0,0.7636363636363636,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.71
332,0.0,0.0,0.03636363636363636,1.0,0.06521739130434784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.62
333,0.0,0.0,0.6,1.0,0.7173913043478262,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5
334,1.0,0.0,0.2545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.85
335,0.0,1.0,0.39999999999999997,1.0,0.4782608695652174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.75
336,0.0,0.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.25
337,0.0,0.0,0.2727272727272727,1.0,0.32608695652173914,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.75
338,0.0,1.0,0.6363636363636364,1.0,0.7608695652173914,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5
339,0.0,0.0,0.12727272727272726,1.0,0.15217391304347827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.35
340,0.0,0.0,0.8181818181818181,1.0,0.9782608695652173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.62
341,0.0,0.0,0.16363636363636364,1.0,0.19565217391304346,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
342,1.0,0.0,0.03636363636363636,1.0,0.043478260869565244,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.75
343,1.0,1.0,0.05454545454545454,1.0,0.17391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5
344,0.0,0.0,0.34545454545454546,0.0,0.4565217391304348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.85
345,1.0,0.0,0.2545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
346,0.0,1.0,0.9818181818181818,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
347,0.0,1.0,0.3090909090909091,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.14
348,0.0,0.0,0.5272727272727272,1.0,0.5434782608695652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4
349,1.0,0.0,0.4727272727272727,1.0,0.6304347826086956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
350,0.0,1.0,0.2909090909090909,1.0,0.13043478260869568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.75
351,0.0,0.0,0.5272727272727272,1.0,0.5434782608695652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.89
352,0.0,0.0,0.36363636363636365,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.35
353,1.0,0.0,0.6909090909090909,1.0,0.7826086956521738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.1
354,1.0,0.0,0.6727272727272727,1.0,0.7173913043478262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.35
355,0.0,1.0,0.8727272727272727,1.0,0.9782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.5
356,0.0,0.0,0.2909090909090909,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.8
357,0.0,0.0,0.6909090909090909,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.26
358,0.0,1.0,0.0,1.0,0.043478260869565244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.35
359,0.0,1.0,0.2545454545454545,0.0,0.30434782608695654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.26
360,0.0,0.0,0.03636363636363636,1.0,0.043478260869565244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.25
361,0.0,1.0,0.3818181818181818,1.0,0.5434782608695652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.5
362,0.0,0.0,0.2727272727272727,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
363,0.0,0.0,0.36363636363636365,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
364,0.0,0.0,0.21818181818181817,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.96
365,1.0,1.0,0.12727272727272726,1.0,0.15217391304347827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
366,0.0,1.0,0.07272727272727272,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.15
367,1.0,1.0,0.16363636363636364,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.95
368,1.0,0.0,0.7818181818181817,1.0,0.9347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6
369,1.0,1.0,0.34545454545454546,1.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.75
370,0.0,0.0,0.8909090909090909,1.0,0.9782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.4
371,0.0,0.0,0.6909090909090909,1.0,0.8260869565217392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.28
372,0.0,0.0,0.23636363636363636,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.35
373,0.0,0.0,0.2545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
374,0.0,1.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.65
375,0.0,0.0,0.12727272727272726,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.94
376,0.0,0.0,0.16363636363636364,0.0,0.19565217391304346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.5
377,0.0,0.0,0.10909090909090909,1.0,0.13043478260869568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.6
378,1.0,0.0,0.09090909090909091,1.0,0.10869565217391308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.75
379,1.0,0.0,0.01818181818181818,1.0,0.043478260869565244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.45
380,0.0,1.0,0.39999999999999997,0.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.63
381,0.0,0.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.49
382,0.0,0.0,0.2727272727272727,0.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.99
383,1.0,0.0,0.14545454545454545,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.65
384,1.0,0.0,0.3090909090909091,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5
385,1.0,1.0,0.03636363636363636,1.0,0.043478260869565244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.43
386,1.0,1.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.5
387,0.0,1.0,0.4727272727272727,0.0,0.5652173913043479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.93
388,1.0,0.0,0.6727272727272727,1.0,0.7608695652173914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.51
389,0.0,0.0,0.7454545454545454,1.0,0.8913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.75
390,0.0,0.0,0.4909090909090909,1.0,0.5869565217391305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.17
391,0.0,0.0,0.09090909090909091,0.0,0.10869565217391308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.57
392,0.0,1.0,0.2909090909090909,1.0,0.3913043478260869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.67
393,0.0,0.0,0.34545454545454546,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.5
394,0.0,1.0,0.18181818181818182,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.5
395,1.0,1.0,0.01818181818181818,0.0,0.043478260869565244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.15
396,0.0,0.0,0.7818181818181817,0.0,0.9347826086956521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
397,0.0,1.0,0.05454545454545454,1.0,0.08695652173913049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.83
398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.35
399,1.0,0.0,0.4727272727272727,1.0,0.5652173913043479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
400,0.0,0.0,0.45454545454545453,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
401,0.0,0.0,0.2727272727272727,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
402,1.0,0.0,0.18181818181818182,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.88
403,0.0,0.0,0.8181818181818181,0.0,0.9565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.55
404,0.0,1.0,0.05454545454545454,1.0,0.043478260869565244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.5
405,0.0,1.0,0.8545454545454545,0.0,0.9347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.93
406,0.0,0.0,0.10909090909090909,1.0,0.21739130434782616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
407,1.0,0.0,0.6,1.0,0.673913043478261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.5
408,0.0,1.0,0.05454545454545454,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.77
409,0.0,1.0,0.07272727272727272,0.0,0.13043478260869568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0
410,0.0,1.0,0.6181818181818182,0.0,0.7826086956521738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.85
411,1.0,1.0,0.7090909090909091,1.0,0.8260869565217392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.5
412,1.0,0.0,0.3090909090909091,1.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.75
413,0.0,1.0,0.8545454545454545,0.0,0.9565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5
414,0.0,1.0,0.03636363636363636,1.0,0.02173913043478265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.5
415,1.0,1.0,0.0,1.0,0.02173913043478265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.01
416,0.0,0.0,0.43636363636363634,1.0,0.5652173913043479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.17
417,0.0,1.0,0.45454545454545453,0.0,0.5434782608695652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
418,0.0,0.0,0.10909090909090909,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.98
419,0.0,0.0,0.18181818181818182,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.5
420,0.0,0.0,0.6,1.0,0.7173913043478262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.12
421,0.0,1.0,0.21818181818181817,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
422,1.0,0.0,0.16363636363636364,1.0,0.19565217391304346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.95
423,1.0,1.0,0.32727272727272727,0.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
424,0.0,1.0,0.18181818181818182,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
425,1.0,0.0,0.8181818181818181,1.0,0.8913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.55
426,0.0,0.0,0.8363636363636363,0.0,0.9347826086956521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.5
427,1.0,1.0,0.2545454545454545,1.0,0.19565217391304346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.5
428,0.0,0.0,0.6545454545454545,1.0,0.7608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.75
429,0.0,1.0,0.6181818181818182,0.0,0.7608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
430,0.0,1.0,0.2727272727272727,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
431,0.0,1.0,0.5636363636363636,1.0,0.7826086956521738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.98
432,0.0,0.0,0.10909090909090909,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.05
433,1.0,1.0,0.2727272727272727,1.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
434,0.0,1.0,0.5454545454545454,1.0,0.6521739130434783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.75
435,0.0,1.0,0.14545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2
436,0.0,1.0,0.09090909090909091,1.0,0.23913043478260876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.25
437,0.0,0.0,0.05454545454545454,0.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
438,1.0,1.0,0.3090909090909091,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.06
439,0.0,1.0,0.09090909090909091,0.0,0.19565217391304346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.24
440,0.0,0.0,0.18181818181818182,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
441,0.0,0.0,0.6,1.0,0.7826086956521738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.61
442,0.0,1.0,0.05454545454545454,1.0,0.19565217391304346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.71
443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
444,1.0,1.0,0.23636363636363636,1.0,0.3695652173913043,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.5
445,0.0,1.0,0.21818181818181817,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
446,0.0,0.0,0.10909090909090909,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.78
447,0.0,1.0,0.12727272727272726,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8
448,1.0,1.0,0.2545454545454545,0.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
449,0.0,0.0,0.09090909090909091,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.98
450,1.0,0.0,0.18181818181818182,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.28
451,0.0,0.0,0.19999999999999998,1.0,0.3695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
452,0.0,0.0,0.43636363636363634,1.0,0.6304347826086956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
453,0.0,1.0,0.16363636363636364,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.58
454,1.0,1.0,0.21818181818181817,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.85
455,0.0,1.0,0.34545454545454546,1.0,0.5434782608695652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.22
456,0.0,0.0,0.2545454545454545,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.56
457,0.0,0.0,0.3090909090909091,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.89
458,1.0,1.0,0.12727272727272726,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.71
459,0.0,1.0,0.12727272727272726,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.79
460,0.0,0.0,0.39999999999999997,1.0,0.5652173913043479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5
461,0.0,0.0,0.509090909090909,1.0,0.6086956521739131,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.25
462,0.0,0.0,0.2909090909090909,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.15
463,1.0,1.0,0.2909090909090909,1.0,0.4347826086956522,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.45
464,0.0,0.0,0.12727272727272726,1.0,0.23913043478260876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
465,0.0,0.0,0.19999999999999998,1.0,0.23913043478260876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.5
466,0.0,0.0,0.19999999999999998,1.0,0.23913043478260876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
467,0.0,0.0,0.2909090909090909,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5
468,0.0,1.0,0.6,0.0,0.8478260869565217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
469,1.0,0.0,0.3818181818181818,1.0,0.4565217391304348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.75
470,0.0,1.0,0.07272727272727272,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.73
471,0.0,1.0,0.23636363636363636,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.86
472,0.0,1.0,0.2545454545454545,0.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.51
