,0_ANA,0_ARI,0_ATL,0_BAL,0_BOS,0_CAL,0_CHC,0_CHW,0_CIN,0_CLE,0_COL,0_DET,0_FLA,0_HOU,0_KCA,0_KCR,0_LAA,0_LAD,0_MIA,0_MIL,0_MIN,0_MLN,0_MON,0_NYM,0_NYY,0_OAK,0_PHI,0_PIT,0_SDP,0_SEA,0_SEP,0_SFG,0_STL,0_TBD,0_TBR,0_TEX,0_TOR,0_WSA,0_WSN,League,Year,RS,RA,W,OBP,SLG,BA,9_158,9_159,9_160,9_161,9_162,9_163,9_164,9_165,OSLG
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.4084249084249084,0.5863708399366085,0.32894736842105265,0.42708333333333304,0.5473684210526317,0.5625000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4967320261437904
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.7692307692307693,0.45800316957210785,0.7499999999999999,0.7604166666666661,0.7368421052631582,0.8874999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5620915032679745
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.5805860805860806,0.22028526148969885,0.7236842105263158,0.71875,0.5842105263157895,0.7000000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09803921568627416
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.5897435897435898,0.5483359746434231,0.5263157894736842,0.666666666666667,0.6578947368421055,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6797385620915031
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.6483516483516484,0.46434231378763857,0.6184210526315789,0.708333333333333,0.6736842105263159,0.7500000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555554
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.38095238095238104,0.4516640253565769,0.39473684210526316,0.6041666666666665,0.4894736842105265,0.7000000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4705882352941173
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.8278388278388279,0.44532488114104596,0.8289473684210525,0.8854166666666665,0.9315789473684213,0.8625000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4052287581699341
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.5421245421245421,0.45800316957210785,0.4605263157894737,0.53125,0.5052631578947369,0.6000000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4379084967320259
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.6538461538461539,0.375594294770206,0.6973684210526315,0.59375,0.7684210526315793,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5294117647058827
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.31684981684981695,0.46909667194928684,0.2894736842105263,0.42708333333333304,0.4526315789473687,0.4750000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6274509803921569
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.3205128205128206,0.4706814580031695,0.4605263157894737,0.45833333333333304,0.42105263157894757,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.392156862745098
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.32417582417582425,0.34865293185419977,0.5921052631578948,0.3854166666666665,0.5315789473684214,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3137254901960782
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.35531135531135527,0.22028526148969885,0.6315789473684211,0.33333333333333304,0.46315789473684243,0.5375000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1699346405228761
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.48901098901098894,0.2662440570522979,0.6710526315789472,0.5729166666666665,0.5999999999999999,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.261437908496732
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.6227106227106228,0.44690966719492864,0.5789473684210525,0.6875,0.7263157894736845,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46405228758169903
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.5879120879120879,0.42472266244057044,0.6184210526315789,0.4479166666666665,0.7578947368421056,0.5750000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45751633986928075
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9399999999999977,0.6135531135531135,0.4738510301109351,0.4605263157894737,0.5833333333333335,0.7315789473684211,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5751633986928102
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9399999999999977,0.45238095238095244,0.6370839936608559,0.25,0.625,0.5526315789473688,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6797385620915031
120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.4706959706959707,0.37083993660855774,0.5526315789473685,0.520833333333333,0.5999999999999999,0.46250000000000036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33986928104575176
121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.5311355311355311,0.4849445324881141,0.42105263157894735,0.708333333333333,0.5631578947368421,0.7000000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5032679738562087
122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.5842490842490843,0.6291600633914423,0.36842105263157887,0.5833333333333335,0.6736842105263159,0.6625000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5816993464052285
123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.6996336996336997,0.3518225039619651,0.7236842105263158,0.8437499999999996,0.7684210526315793,0.8250000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2875816993464051
124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.717948717948718,0.31537242472266236,0.7499999999999999,0.802083333333333,0.7473684210526319,0.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3202614379084965
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.6373626373626374,0.4072900158478605,0.6447368421052632,0.5729166666666665,0.773684210526316,0.6125000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4183006535947711
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.4413919413919415,0.519809825673534,0.4473684210526315,0.45833333333333304,0.5631578947368421,0.4125000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6797385620915031
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.6263736263736265,0.45800316957210785,0.5394736842105262,0.6458333333333335,0.6473684210526318,0.6000000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5098039215686274
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.5201465201465202,0.554675118858954,0.4473684210526315,0.6145833333333335,0.5999999999999999,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555554
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.6556776556776557,0.6101426307448494,0.4473684210526315,0.65625,0.7526315789473685,0.7125000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5947712418300659
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.5622710622710624,0.46751188589540416,0.5789473684210525,0.5104166666666665,0.6947368421052633,0.5000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3986928104575158
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.4560439560439561,0.4294770206022187,0.6052631578947368,0.4791666666666661,0.5999999999999999,0.6125000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6143790849673203
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.41758241758241754,0.48969889064976235,0.4605263157894737,0.4479166666666665,0.5052631578947369,0.6875000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4509803921568625
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.553113553113553,0.3565768621236134,0.7894736842105262,0.5520833333333335,0.5894736842105261,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.392156862745098
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.4340659340659342,0.2789223454833598,0.5789473684210525,0.5833333333333335,0.5157894736842106,0.6250000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19607843137254877
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.5256410256410257,0.3438985736925515,0.6578947368421052,0.5,0.6842105263157896,0.48750000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.392156862745098
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.6703296703296703,0.43264659270998407,0.6315789473684211,0.65625,0.5631578947368421,0.8125000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555554
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.6153846153846153,0.3851030110935023,0.6447368421052632,0.65625,0.6263157894736844,0.6500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333335
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.5970695970695971,0.40412044374009515,0.6447368421052632,0.6770833333333335,0.6631578947368426,0.7125000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3856209150326797
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.3351648351648352,0.3454833597464342,0.4605263157894737,0.42708333333333304,0.35789473684210527,0.3500000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30065359477124165
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.6153846153846153,0.32963549920760693,0.6842105263157895,0.5729166666666665,0.7210526315789474,0.5125000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4183006535947711
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.4981684981684983,0.6529318541996831,0.35526315789473684,0.4479166666666665,0.536842105263158,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7058823529411766
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.31868131868131877,0.4627575277337559,0.30263157894736836,0.4166666666666665,0.46842105263157907,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4117647058823528
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.38095238095238104,0.5372424722662441,0.2763157894736842,0.42708333333333304,0.46315789473684243,0.6375000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5686274509803919
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.32417582417582425,0.45483359746434227,0.42105263157894735,0.45833333333333304,0.4263157894736842,0.6000000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3790849673202614
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9200000000000017,0.5787545787545788,0.40095087163232956,0.6052631578947368,0.7604166666666661,0.6947368421052633,0.8375000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555554
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.5695970695970697,0.31537242472266236,0.7499999999999999,0.65625,0.6368421052631581,0.5750000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3529411764705883
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9200000000000017,0.8021978021978021,0.7844690966719492,0.5131578947368421,0.802083333333333,0.847368421052632,0.8625000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7124183006535949
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9200000000000017,0.45970695970695974,0.21870047543581617,0.6052631578947368,0.5625,0.5157894736842106,0.6250000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22222222222222188
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9200000000000017,0.32600732600732607,0.5594294770206023,0.25,0.4791666666666661,0.3789473684210527,0.46250000000000036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5882352941176467
150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8999999999999986,0.4560439560439561,0.4120443740095088,0.6578947368421052,0.45833333333333304,0.5894736842105261,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48366013071895386
151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8999999999999986,0.6355311355311356,0.41362916006339145,0.5789473684210525,0.6458333333333335,0.705263157894737,0.7625000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4509803921568625
152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,0.5366300366300366,0.6275752773375594,0.381578947368421,0.5833333333333335,0.5842105263157895,0.7250000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43137254901960764
