,in1,in3,in4,out1
922,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.5
923,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
924,0.9285714285714285,0.38461538461538464,0.0,0.125
925,1.0,0.46153846153846156,0.0,0.75
926,0.0,0.9230769230769231,0.5,0.0
927,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.125
928,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.375
929,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.25
930,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
931,1.0,0.3076923076923077,0.07142857142857142,0.25
932,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
933,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
934,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.125
935,0.3571428571428571,0.0,0.7857142857142857,0.375
936,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.0
937,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.375
938,0.8571428571428571,0.6923076923076923,1.0,0.375
939,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.75
940,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.5
941,0.3571428571428571,0.0,0.7857142857142857,0.25
942,0.5,0.46153846153846156,0.2857142857142857,0.75
943,0.07142857142857142,0.7692307692307693,0.5,0.25
944,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.375
945,0.8571428571428571,0.9230769230769231,0.5,0.5
946,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
947,1.0,0.3076923076923077,0.07142857142857142,0.375
948,0.7142857142857142,1.0,0.2857142857142857,0.625
949,1.0,0.3076923076923077,0.07142857142857142,0.375
950,0.9285714285714285,0.38461538461538464,0.0,0.5
951,0.21428571428571427,0.0,1.0,0.0
952,0.7142857142857142,0.38461538461538464,0.0,0.375
953,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.5
954,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
955,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
956,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
957,0.8571428571428571,0.9230769230769231,0.5,0.125
958,0.5,0.5384615384615385,0.0,0.25
959,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
960,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.125
961,0.0,0.5384615384615385,0.14285714285714285,0.0
962,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.125
963,0.21428571428571427,0.0,1.0,0.25
964,0.5,0.6153846153846154,0.9285714285714285,0.25
965,0.5,0.46153846153846156,0.2857142857142857,0.375
966,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.5
967,0.5,0.6153846153846154,0.9285714285714285,0.5
968,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.25
969,0.8571428571428571,0.6923076923076923,1.0,0.375
970,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.625
971,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.125
972,0.8571428571428571,0.9230769230769231,0.5,0.25
973,0.0,0.9230769230769231,0.5,0.625
974,0.7142857142857142,0.46153846153846156,1.0,0.375
975,0.0,0.9230769230769231,0.5,0.875
976,0.7142857142857142,0.46153846153846156,1.0,0.0
977,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.625
978,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
979,0.7142857142857142,1.0,0.2857142857142857,0.25
980,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
981,0.8571428571428571,0.9230769230769231,0.5,0.75
982,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
983,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
984,1.0,0.46153846153846156,0.0,0.625
985,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.25
986,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.25
987,0.5,0.46153846153846156,0.2857142857142857,0.5
988,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.25
989,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.25
990,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.0
991,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.125
992,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.875
993,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.125
994,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
995,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.0
996,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.25
997,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
998,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.125
999,0.7142857142857142,0.46153846153846156,1.0,0.125
