,In1,In3,In6,In8,In9,In10,Out1
742,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
743,0.0,0.3333333333333333,1.0,0.5,0.0,0.5,0.33333333333333337
744,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.6666666666666666
745,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.6666666666666666
746,1.0,0.6666666666666667,1.0,0.5,1.0,0.0,0.33333333333333337
747,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.33333333333333337
748,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.33333333333333337
749,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.33333333333333337
750,0.5,0.0,0.0,0.5,0.0,0.5,0.33333333333333337
751,0.5,0.0,1.0,1.0,0.0,0.0,0.33333333333333337
752,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
753,0.0,0.0,0.0,1.0,0.5,0.5,0.6666666666666666
754,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,0.9999999999999999
755,1.0,0.0,0.0,1.0,1.0,0.5,0.33333333333333337
756,0.5,0.0,0.0,0.0,0.5,1.0,0.33333333333333337
757,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.6666666666666666
758,0.5,0.0,0.0,0.5,0.5,0.0,0.33333333333333337
759,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
760,0.0,0.0,0.0,0.5,1.0,1.0,0.33333333333333337
761,0.0,0.0,0.0,0.5,1.0,1.0,0.33333333333333337
762,1.0,1.0,1.0,1.0,1.0,0.5,0.9999999999999999
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.33333333333333337
765,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.33333333333333337
766,0.0,0.3333333333333333,0.0,0.5,1.0,0.5,0.33333333333333337
767,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337
768,1.0,0.0,0.0,0.5,0.0,1.0,0.9999999999999999
769,0.5,1.0,1.0,0.5,0.0,0.5,0.33333333333333337
770,0.5,0.6666666666666667,1.0,0.5,1.0,0.5,0.9999999999999999
771,0.5,1.0,1.0,0.0,0.5,0.5,0.6666666666666666
772,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.6666666666666666
773,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.9999999999999999
774,0.5,0.0,1.0,1.0,0.0,0.0,0.6666666666666666
775,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.6666666666666666
776,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.33333333333333337
777,0.5,0.0,0.0,0.5,1.0,0.5,0.6666666666666666
778,0.0,0.6666666666666667,0.0,0.5,0.5,1.0,0.33333333333333337
779,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.33333333333333337
780,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,0.6666666666666666
781,0.5,0.6666666666666667,1.0,0.5,0.5,1.0,0.9999999999999999
782,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
783,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337
784,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
785,0.5,0.0,0.0,0.0,0.0,1.0,0.33333333333333337
786,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
787,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.9999999999999999
788,0.5,0.0,1.0,1.0,0.0,0.0,0.33333333333333337
789,0.5,0.6666666666666667,1.0,1.0,0.5,0.5,0.6666666666666666
790,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,0.33333333333333337
791,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
792,1.0,0.0,0.0,1.0,1.0,0.5,0.6666666666666666
793,0.0,0.6666666666666667,0.0,0.5,0.5,1.0,0.6666666666666666
794,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.9999999999999999
795,1.0,0.0,0.0,0.0,0.5,1.0,0.33333333333333337
796,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9999999999999999
797,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.6666666666666666
798,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.6666666666666666
799,0.5,0.6666666666666667,1.0,0.5,0.5,1.0,0.6666666666666666
800,0.0,0.3333333333333333,1.0,0.5,0.0,0.5,0.33333333333333337
801,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666
802,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,0.33333333333333337
803,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.6666666666666666
804,0.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.6666666666666666
805,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,0.33333333333333337
806,0.5,0.6666666666666667,1.0,0.5,0.0,1.0,0.9999999999999999
807,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666
808,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666
809,1.0,1.0,1.0,1.0,1.0,0.5,0.9999999999999999
810,0.0,0.3333333333333333,1.0,0.5,0.0,0.5,0.33333333333333337
811,0.5,0.0,0.0,0.0,0.5,0.0,0.6666666666666666
812,0.5,1.0,1.0,0.5,0.0,0.5,0.6666666666666666
813,0.5,0.0,0.0,0.0,0.0,1.0,0.0
814,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0
815,0.5,0.0,1.0,1.0,0.0,0.0,0.33333333333333337
816,0.0,0.3333333333333333,1.0,0.5,0.0,0.5,0.33333333333333337
817,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
818,0.5,0.6666666666666667,0.0,0.0,1.0,0.5,0.33333333333333337
819,0.5,0.6666666666666667,0.0,0.0,1.0,0.5,0.33333333333333337
820,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.9999999999999999
821,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.9999999999999999
822,0.5,0.0,0.0,0.5,0.5,0.5,0.33333333333333337
823,0.5,0.0,0.0,0.5,0.5,0.5,0.33333333333333337
824,0.0,0.3333333333333333,1.0,0.5,0.0,0.5,0.33333333333333337
825,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.9999999999999999
826,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.6666666666666666
827,0.5,0.6666666666666667,0.0,0.5,0.5,1.0,0.9999999999999999
828,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
829,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666
830,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9999999999999999
831,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
832,0.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999999
833,0.5,0.0,1.0,1.0,0.0,0.0,0.6666666666666666
834,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
835,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.6666666666666666
836,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666
837,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.9999999999999999
838,0.5,0.0,0.0,0.0,0.0,1.0,0.0
839,0.5,0.6666666666666667,1.0,0.5,1.0,0.5,0.9999999999999999
840,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
841,1.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666
842,0.5,1.0,0.0,0.5,1.0,0.5,0.6666666666666666
843,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
844,0.5,0.0,0.0,0.0,0.0,1.0,0.0
845,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.6666666666666666
846,1.0,0.0,0.0,1.0,1.0,0.5,0.6666666666666666
847,0.5,0.3333333333333333,1.0,1.0,0.0,0.5,0.33333333333333337
848,1.0,0.6666666666666667,0.0,0.5,1.0,1.0,0.9999999999999999
849,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.6666666666666666
850,0.5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
851,0.5,0.6666666666666667,0.0,0.0,1.0,0.5,0.6666666666666666
852,0.0,0.0,1.0,0.5,0.0,1.0,0.33333333333333337
853,0.5,0.6666666666666667,1.0,0.5,1.0,0.5,0.9999999999999999
854,1.0,0.0,0.0,0.0,0.5,1.0,0.0
855,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
856,0.5,1.0,1.0,1.0,1.0,0.5,0.33333333333333337
857,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.9999999999999999
858,0.5,0.0,0.0,0.0,0.0,1.0,0.0
859,0.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.6666666666666666
860,1.0,0.0,1.0,0.0,1.0,0.0,0.33333333333333337
861,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.33333333333333337
862,1.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.33333333333333337
863,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9999999999999999
864,1.0,0.6666666666666667,0.0,0.5,1.0,0.5,0.33333333333333337
865,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666
866,1.0,0.6666666666666667,0.0,0.5,1.0,1.0,0.9999999999999999
867,1.0,0.0,1.0,0.5,1.0,1.0,0.33333333333333337
868,0.5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
869,1.0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666
870,0.0,0.6666666666666667,0.0,1.0,0.5,0.0,0.6666666666666666
871,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.33333333333333337
872,0.5,1.0,0.0,0.5,1.0,0.5,0.9999999999999999
873,0.5,0.0,0.0,0.5,0.0,0.5,0.6666666666666666
874,0.5,0.0,0.0,0.5,0.0,1.0,0.6666666666666666
875,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666
876,0.5,0.0,0.0,0.5,1.0,0.5,0.6666666666666666
877,0.5,1.0,1.0,1.0,1.0,0.5,0.33333333333333337
878,1.0,0.0,1.0,0.5,1.0,1.0,0.6666666666666666
879,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.9999999999999999
880,1.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666
881,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
882,1.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
883,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.9999999999999999
884,0.5,0.6666666666666667,1.0,1.0,0.5,1.0,0.9999999999999999
885,0.5,0.3333333333333333,0.0,1.0,0.0,0.5,0.33333333333333337
886,0.5,0.6666666666666667,1.0,1.0,0.5,1.0,0.9999999999999999
887,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666
888,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.33333333333333337
889,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666
890,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.33333333333333337
891,0.0,0.6666666666666667,0.0,1.0,0.5,0.0,0.6666666666666666
892,0.5,0.0,0.0,0.0,0.5,0.0,0.33333333333333337
893,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
894,0.5,0.3333333333333333,0.0,0.0,0.5,1.0,0.33333333333333337
895,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.9999999999999999
896,0.0,1.0,0.0,1.0,0.5,0.5,0.9999999999999999
897,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
898,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.6666666666666666
900,1.0,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
901,0.5,1.0,0.0,0.5,1.0,0.5,0.6666666666666666
902,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.9999999999999999
903,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666
904,0.5,0.6666666666666667,1.0,1.0,0.5,0.5,0.6666666666666666
905,0.5,0.0,0.0,0.5,0.0,0.0,0.33333333333333337
906,0.5,0.6666666666666667,1.0,0.5,0.5,1.0,0.6666666666666666
907,0.5,0.0,0.0,0.5,0.0,0.5,0.6666666666666666
908,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
909,1.0,0.6666666666666667,0.0,0.5,1.0,0.0,0.6666666666666666
910,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.9999999999999999
911,0.5,0.3333333333333333,0.0,0.0,0.5,1.0,0.6666666666666666
912,1.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.9999999999999999
913,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.33333333333333337
914,1.0,0.6666666666666667,0.0,0.5,1.0,0.5,0.6666666666666666
915,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,0.9999999999999999
916,0.5,0.3333333333333333,1.0,0.0,0.5,0.0,0.9999999999999999
917,0.5,0.6666666666666667,1.0,0.5,0.5,1.0,0.9999999999999999
918,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.33333333333333337
919,1.0,0.0,1.0,0.5,1.0,1.0,0.6666666666666666
920,0.5,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
921,0.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.33333333333333337
922,0.5,0.0,0.0,1.0,1.0,0.0,0.33333333333333337
923,0.0,1.0,0.0,1.0,0.5,0.5,0.6666666666666666
924,1.0,0.0,0.0,1.0,1.0,1.0,0.33333333333333337
925,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.33333333333333337
926,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.9999999999999999
927,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666
928,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,0.6666666666666666
929,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
930,0.5,0.6666666666666667,1.0,1.0,0.5,0.5,0.6666666666666666
931,0.5,0.6666666666666667,1.0,0.5,1.0,1.0,0.6666666666666666
932,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.9999999999999999
933,1.0,0.6666666666666667,0.0,0.5,1.0,0.5,0.6666666666666666
934,1.0,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
935,0.5,0.0,0.0,0.5,0.5,0.5,0.6666666666666666
936,0.5,0.6666666666666667,0.0,0.5,1.0,0.0,0.6666666666666666
937,0.0,0.0,0.0,0.0,1.0,0.5,0.33333333333333337
938,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.33333333333333337
939,0.5,0.0,0.0,0.5,0.5,0.0,0.33333333333333337
940,0.5,0.0,0.0,0.0,0.5,0.0,0.33333333333333337
941,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.33333333333333337
942,1.0,0.6666666666666667,0.0,0.5,1.0,1.0,0.6666666666666666
943,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666
944,1.0,0.6666666666666667,1.0,0.5,1.0,0.0,0.6666666666666666
945,0.5,0.6666666666666667,1.0,0.5,0.0,1.0,0.33333333333333337
946,0.5,0.6666666666666667,1.0,0.5,1.0,1.0,0.6666666666666666
947,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.9999999999999999
948,1.0,0.0,0.0,0.0,0.5,1.0,0.33333333333333337
949,0.5,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
950,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9999999999999999
951,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.9999999999999999
952,1.0,0.6666666666666667,0.0,0.5,1.0,1.0,0.9999999999999999
953,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,0.33333333333333337
954,0.5,0.0,1.0,1.0,0.0,0.0,0.6666666666666666
955,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
956,0.5,0.0,0.0,1.0,1.0,0.0,0.33333333333333337
957,0.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.6666666666666666
958,0.5,0.6666666666666667,1.0,0.5,0.5,1.0,0.9999999999999999
959,0.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333337
960,0.0,0.0,0.0,0.0,0.5,0.0,0.33333333333333337
961,0.0,0.0,0.0,0.5,1.0,1.0,0.33333333333333337
962,0.5,0.6666666666666667,1.0,1.0,0.5,0.5,0.6666666666666666
963,0.5,0.0,1.0,1.0,0.0,0.0,0.33333333333333337
964,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,0.9999999999999999
965,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.6666666666666666
966,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.6666666666666666
967,1.0,1.0,0.0,0.5,0.5,0.5,0.33333333333333337
968,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.33333333333333337
969,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.33333333333333337
970,0.0,0.0,0.0,0.0,1.0,0.5,0.33333333333333337
971,0.5,0.3333333333333333,0.0,0.0,0.5,1.0,0.33333333333333337
972,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,0.33333333333333337
973,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
974,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666
975,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
976,0.5,1.0,1.0,0.5,0.0,0.5,0.9999999999999999
977,0.5,0.3333333333333333,0.0,1.0,0.0,0.5,0.6666666666666666
978,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.6666666666666666
979,0.0,0.0,0.0,0.0,1.0,0.5,0.33333333333333337
980,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.9999999999999999
981,0.0,0.0,0.0,0.0,1.0,0.5,0.33333333333333337
982,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
983,0.0,1.0,1.0,0.0,0.0,1.0,0.9999999999999999
984,0.5,0.6666666666666667,1.0,0.5,1.0,1.0,0.9999999999999999
985,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,0.33333333333333337
986,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,0.33333333333333337
987,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
988,0.5,0.3333333333333333,1.0,1.0,0.0,0.5,0.6666666666666666
989,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,0.9999999999999999
990,0.5,1.0,1.0,0.5,1.0,1.0,0.9999999999999999
991,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.6666666666666666
992,0.5,0.6666666666666667,0.0,0.0,1.0,0.5,0.6666666666666666
993,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.6666666666666666
994,0.5,0.3333333333333333,1.0,0.0,0.5,0.0,0.33333333333333337
995,1.0,0.0,0.0,1.0,1.0,0.5,0.33333333333333337
996,0.5,0.3333333333333333,0.0,1.0,0.0,0.5,0.6666666666666666
997,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
998,0.5,0.6666666666666667,0.0,0.5,0.5,1.0,0.9999999999999999
999,0.5,0.6666666666666667,1.0,0.5,1.0,1.0,0.9999999999999999
