,oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50,oz51,oz52,oz53,oz54,oz55,oz56,oz57,oz58,oz59,oz60,oz61,oz62,oz63,oz64,oz65,oz66,oz67,oz68,oz69,oz70,oz71,oz72,oz73,oz74,oz75,oz76,oz77,oz78,oz79,oz80,oz81,oz82,oz83,oz84,oz85,oz86,oz87,oz88,oz89,oz90,oz91,oz92,oz93,oz94,oz95,oz96,oz97,oz98,oz99,oz100,oz101,oz102,oz103,oz104,oz105,oz106,oz107,oz108,oz109,oz110,oz111,oz112
50,0.429912,0.44762399999999997,0.42905699999999997,0.44741400000000003,0.44444300000000003,0.42572299999999996,0.837959,0.79424,0.29047,0.41936,0.44444300000000003,0.433331,0.363967,0.280075,0.291043,0.1699,0.17341700000000002,0.16417400000000001,0.168703,0.45445100000000005,0.0,0.170213,0.395925,0.405562,0.35255,0.17456,0.168599,0.209073,0.447054,0.109161,0.39703099999999997,0.154593,0.089115,0.029061,0.27739899999999995,0.012837000000000001,0.168303,0.168303,0.168303,0.168303,0.168303,0.42816899999999997,0.46751099999999995,0.46751099999999995,0.46751099999999995,0.46751099999999995,0.46751099999999995,0.230107,0.740867,0.415156,0.393737,0.50049,0.400159,0.366929,0.355086,0.342613,0.109641,0.734374,0.7746390000000001,0.835442,0.797616,0.700142,0.268288,0.27102600000000004,0.399169,0.352585,0.22155100000000003,0.27215300000000003,0.180146,0.281248,0.0,0.0,0.626267,0.0,0.334428,0.0,0.34918899999999997,0.0,0.36642199999999997,0.416392,0.417754,0.43428999999999995,0.425304,0.42773900000000004,0.449855,0.153851,0.250015,0.22728,0.188696,0.21276599999999998,0.20001300000000002,0.41261000000000003,0.41281999999999996,0.425019,0.417994,0.4243,0.44503100000000007,0.072068,0.11841600000000001,0.116665,0.088893,0.085716,0.090911,0.416392,0.417754,0.43428999999999995,0.425304,0.42773900000000004,0.449855,0.417731,0.466793,0.35238
51,0.429912,0.44762399999999997,0.432522,0.449212,0.44444300000000003,0.42572299999999996,0.837959,0.79424,0.29047,0.41936,0.44444300000000003,0.44445200000000007,0.360782,0.269667,0.23879899999999998,0.164306,0.167932,0.158236,0.162949,0.448258,0.0,0.16483699999999998,0.36729,0.408923,0.35637800000000003,0.171076,0.165439,0.112899,0.446928,0.101094,0.401119,0.15806800000000001,0.092935,0.016393,0.26166799999999996,0.012852,0.162916,0.162916,0.162916,0.162916,0.162916,0.467771,0.510376,0.510376,0.510376,0.510376,0.510376,0.228377,0.495017,0.402432,0.39637,0.46761199999999997,0.400159,0.366929,0.329673,0.342613,0.114031,0.7187479999999999,0.830991,0.8860950000000001,0.857146,0.100436,0.24014499999999997,0.24298899999999998,0.33056599999999997,0.165996,0.21094000000000002,0.27215300000000003,0.158088,0.203123,0.0,0.0,0.276777,0.0,0.318125,0.0,0.33355799999999997,0.0,0.350934,0.416392,0.418861,0.42857799999999996,0.429928,0.430325,0.457532,0.153851,0.250015,0.196987,0.169824,0.170213,0.175014,0.41261000000000003,0.413362,0.420813,0.423598,0.42887299999999995,0.45488199999999995,0.072068,0.11841600000000001,0.099996,0.088893,0.085716,0.090911,0.416392,0.418861,0.42857799999999996,0.429928,0.430325,0.457532,0.418822,0.454294,0.35680300000000004
52,0.467286,0.490476,0.460197,0.481295,0.44444300000000003,0.47387399999999996,0.785488,0.723075,0.25238299999999997,0.483872,0.44444300000000003,0.46667700000000006,0.43003,0.346351,0.276122,0.218263,0.223419,0.206999,0.214669,0.521638,0.0,0.224636,0.47522200000000003,0.45489799999999997,0.408661,0.254517,0.22194299999999997,0.317662,0.45288100000000003,0.15227100000000002,0.447585,0.203656,0.126701,0.038252,0.348523,0.013281999999999999,0.22285300000000002,0.22285300000000002,0.22285300000000002,0.22285300000000002,0.22285300000000002,0.40884699999999996,0.446078,0.446078,0.446078,0.446078,0.446078,0.268169,0.8205879999999999,0.44591000000000003,0.477758,0.779391,0.5009640000000001,0.52661,0.546706,0.546357,0.157888,0.578125,0.704234,0.8227909999999999,0.785719,0.700142,0.319877,0.331776,0.465004,0.30809699999999995,0.316838,0.329108,0.251839,0.375004,0.0,0.0,0.605056,0.0,0.364186,0.0,0.28823200000000004,0.0,0.19099000000000002,0.48858500000000005,0.48380500000000004,0.47448500000000005,0.46315100000000003,0.45480299999999996,0.46762,0.20879299999999998,0.352956,0.257573,0.245288,0.23404299999999997,0.225012,0.48313900000000004,0.474509,0.462186,0.452204,0.44739799999999996,0.459322,0.099098,0.157895,0.13333499999999998,0.11111099999999999,0.11428699999999999,0.13635799999999998,0.48858500000000005,0.48380500000000004,0.47448500000000005,0.46315100000000003,0.45480299999999996,0.46762,0.483764,0.527343,0.40071999999999997
53,0.28972,0.314286,0.276814,0.299471,0.244439,0.287149,0.5200600000000001,0.47499600000000003,0.423807,0.32258200000000004,0.277777,0.288894,0.280042,0.227557,0.52985,0.11296700000000001,0.11598399999999999,0.10194099999999999,0.105663,0.37298200000000004,0.740319,0.12116400000000001,0.39427199999999996,0.278419,0.24093499999999998,0.153935,0.104189,0.508908,0.23524,0.079968,0.271421,0.086796,0.041436,0.335566,0.26512399999999997,0.0018809999999999999,0.12116400000000001,0.12116400000000001,0.12116400000000001,0.12116400000000001,0.12116400000000001,0.5598529999999999,0.594101,0.594101,0.594101,0.594101,0.594101,0.27509,0.66113,0.28792199999999996,0.34333800000000003,0.505446,0.384368,0.439645,0.544647,0.52546,0.324558,0.5,0.577466,0.5949399999999999,0.571429,0.700142,0.20918699999999998,0.226633,0.406975,0.39309,0.220964,0.21519000000000002,0.13602899999999998,0.26562199999999997,0.199998,0.498888,0.644954,0.0,0.250812,0.0,0.13026600000000002,0.0,0.0,0.342918,0.316715,0.30843400000000004,0.28662,0.265671,0.266885,0.450554,0.558826,0.484849,0.471706,0.46809399999999995,0.42501000000000005,0.346844,0.314631,0.304235,0.281869,0.26392600000000005,0.264058,0.33333,0.328944,0.300004,0.26666999999999996,0.22856700000000002,0.272725,0.342918,0.316715,0.30843400000000004,0.28662,0.265671,0.266885,0.316713,0.367575,0.22717800000000002
54,0.28972,0.314286,0.276814,0.299471,0.244439,0.287149,0.5200600000000001,0.47499600000000003,0.423807,0.32258200000000004,0.277777,0.288894,0.2819,0.233582,0.574626,0.115402,0.11808800000000001,0.10416800000000001,0.107232,0.376116,0.769034,0.123852,0.413545,0.277127,0.23928899999999997,0.156407,0.105794,0.572117,0.23524,0.084203,0.2698,0.087325,0.041904000000000004,0.331841,0.268717,0.001927,0.123857,0.123857,0.123857,0.123857,0.123857,0.531308,0.565301,0.565301,0.565301,0.565301,0.565301,0.27855,0.45515100000000003,0.292844,0.344533,0.466362,0.384368,0.439645,0.544647,0.52546,0.324558,0.53125,0.605635,0.544307,0.488097,0.700142,0.21294000000000002,0.231307,0.420317,0.452182,0.231922,0.221519,0.138327,0.273436,0.199998,0.498888,0.6676850000000001,0.0,0.252395,0.0,0.13028199999999998,0.0,0.0,0.342918,0.316715,0.307647,0.290549,0.264996,0.25638,0.450554,0.558826,0.46969799999999995,0.49057399999999995,0.48936999999999997,0.42501000000000005,0.346844,0.314631,0.30380300000000005,0.285277,0.259918,0.24944000000000002,0.33333,0.328944,0.300004,0.26666999999999996,0.257139,0.22727199999999997,0.342918,0.316715,0.307647,0.290549,0.264996,0.25638,0.316713,0.372653,0.225492
55,0.373832,0.366668,0.366778,0.360077,0.355551,0.363471,0.6126510000000001,0.596152,0.342855,0.38709899999999997,0.388889,0.35556,0.34131999999999996,0.281496,0.462685,0.15573499999999998,0.15221099999999999,0.144988,0.13678099999999999,0.43718900000000005,0.833282,0.162374,0.450164,0.35081599999999996,0.30501500000000004,0.194746,0.157486,0.5456449999999999,0.331769,0.112489,0.342225,0.123018,0.064475,0.330102,0.316992,0.00477,0.168753,0.168753,0.168753,0.168753,0.168753,0.436463,0.421964,0.421964,0.421964,0.421964,0.421964,0.23183800000000002,0.910294,0.33807600000000004,0.407883,0.633088,0.435205,0.445723,0.497943,0.504129,0.39473400000000003,0.687495,0.732387,0.658233,0.583335,1.0,0.275792,0.289717,0.48753199999999997,0.476091,0.253732,0.278481,0.164521,0.328123,0.199998,0.466521,0.7565649999999999,1.0,0.258822,0.676805,0.133658,0.43908500000000006,0.0,0.401841,0.38061500000000004,0.38759099999999996,0.376372,0.35347399999999995,0.342339,0.340663,0.382358,0.333336,0.339631,0.319158,0.300008,0.423728,0.409979,0.42038100000000006,0.419216,0.407856,0.389259,0.387383,0.394735,0.350004,0.333337,0.28570999999999996,0.272725,0.401841,0.38061500000000004,0.38759099999999996,0.376372,0.35347399999999995,0.342339,0.380558,0.442184,0.29646500000000003
56,0.429912,0.44762399999999997,0.432522,0.449212,0.44444300000000003,0.42572299999999996,0.837959,0.79424,0.29047,0.41936,0.44444300000000003,0.42222600000000005,0.364634,0.282675,0.298504,0.170757,0.174406,0.164545,0.169355,0.455845,0.0,0.171557,0.403082,0.40393,0.350997,0.18592,0.178897,0.300374,0.437042,0.11067300000000001,0.395122,0.15648199999999998,0.09118,0.022355,0.276391,0.011477,0.169651,0.169651,0.169651,0.169651,0.169651,0.42449,0.464161,0.464161,0.464161,0.464161,0.464161,0.226647,0.8438459999999999,0.396031,0.395206,0.6813279999999999,0.400159,0.366929,0.329673,0.342613,0.114031,0.703122,0.802815,0.8734190000000001,0.797616,0.400291,0.25890599999999997,0.26168,0.37626,0.275559,0.245179,0.278481,0.175551,0.296873,0.0,0.0,0.49444799999999994,0.832649,0.28155,0.881009,0.19245,0.360767,0.183303,0.416392,0.418861,0.428709,0.429296,0.43119799999999997,0.44391,0.153851,0.250015,0.196987,0.169824,0.19148900000000002,0.175014,0.41261000000000003,0.413362,0.42090900000000003,0.423354,0.42955,0.44057399999999997,0.072068,0.11841600000000001,0.099996,0.088893,0.085716,0.090911,0.416392,0.418861,0.428709,0.429296,0.43119799999999997,0.44391,0.418822,0.47187299999999993,0.351619
57,0.383177,0.414286,0.359858,0.392163,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.344448,0.38119699999999995,0.340778,0.574626,0.192637,0.19829000000000002,0.18046600000000002,0.189118,0.485029,0.0,0.201568,0.562776,0.364578,0.32125,0.2457,0.188111,0.7784810000000001,0.346908,0.15444000000000002,0.354716,0.151647,0.08659800000000001,0.05067,0.360227,0.005201,0.199731,0.199731,0.199731,0.199731,0.199731,0.338856,0.370386,0.370386,0.370386,0.370386,0.370386,0.290661,0.667775,0.395843,0.418779,0.50049,0.46378100000000005,0.542325,0.7362770000000001,0.603396,0.210525,0.53125,0.46479,0.45569799999999994,0.535716,0.749616,0.335831,0.355144,0.6052270000000001,0.53918,0.339925,0.322791,0.22794099999999998,0.390625,0.0,0.0,0.753035,0.0,0.347196,0.0,0.18853599999999998,0.0,0.0,0.42961800000000006,0.416663,0.40929899999999997,0.376942,0.33662600000000004,0.34474099999999996,0.285719,0.47059300000000004,0.46969799999999995,0.509441,0.46809399999999995,0.42501000000000005,0.42208100000000004,0.404656,0.389152,0.354193,0.318677,0.325387,0.135134,0.210524,0.216669,0.22222600000000003,0.199995,0.22727199999999997,0.42961800000000006,0.416663,0.40929899999999997,0.376942,0.33662600000000004,0.34474099999999996,0.41663999999999995,0.516409,0.305736
58,0.504676,0.5333289999999999,0.474042,0.506252,0.44444300000000003,0.522026,0.740736,0.665384,0.219052,0.548384,0.44444300000000003,0.44445200000000007,0.51818,0.49929300000000004,0.544776,0.324908,0.331467,0.30876,0.319362,0.619595,0.0,0.33818000000000004,0.742004,0.482289,0.438992,0.40689899999999996,0.324148,1.0,0.458509,0.29425300000000004,0.471107,0.261862,0.17507999999999999,0.04595,0.523829,0.014259,0.336661,0.336661,0.336661,0.336661,0.336661,0.199819,0.218346,0.218346,0.218346,0.218346,0.218346,0.297581,0.7807270000000001,0.53822,0.553904,0.7581720000000001,0.6035729999999999,0.698441,0.9539799999999999,0.773179,0.18420899999999998,0.609376,0.49295900000000004,0.45569799999999994,0.547619,0.7855989999999999,0.499054,0.523361,0.791784,0.701196,0.50156,0.47467600000000004,0.382349,0.5781189999999999,0.0,0.0,0.8949540000000001,0.0,0.47898999999999997,0.0,0.269841,0.0,0.0,0.5607949999999999,0.544335,0.539942,0.49597399999999997,0.443605,0.447273,0.252752,0.397064,0.42424399999999995,0.471706,0.425541,0.37501,0.553678,0.533374,0.518687,0.470596,0.4225,0.424206,0.126126,0.18420899999999998,0.20000199999999999,0.200004,0.199995,0.181816,0.5607949999999999,0.544335,0.539942,0.49597399999999997,0.443605,0.447273,0.544326,0.663283,0.41941999999999996
59,0.0,0.0,0.0,0.0,0.0,0.0,0.533949,0.378841,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151801,0.0,0.0,0.0,0.0,0.0,0.063585,0.0,0.0,0.000842,0.000842,0.000842,0.000842,0.000842,0.923575,0.726721,0.726721,0.726721,0.726721,0.726721,0.0,0.39202800000000004,0.004101,0.016507,0.043641,0.015784,0.029744,0.051511,0.054405999999999996,1.0,0.09375700000000001,0.12675699999999998,0.177209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610615,0.037904,0.210963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48352,0.8823479999999999,0.8333290000000001,0.924536,0.9574469999999999,0.975001,0.015869,0.029616000000000003,0.03424,0.04286,0.052816999999999996,0.031296,0.62162,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.023805,0.0,0.019613,0.0,0.0,0.533949,0.378841,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001531,0.0,0.0021850000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151801,0.0,0.0,0.0,0.0,0.0,0.063585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923575,0.7870020000000001,0.7870020000000001,0.7870020000000001,0.7870020000000001,0.7870020000000001,0.313152,0.262461,0.029079,0.0,0.092968,0.0,0.0,0.0,0.0,0.5745640000000001,0.09375700000000001,0.12675699999999998,0.177209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610615,0.037904,0.210963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48352,0.8823479999999999,0.8333290000000001,0.924536,0.9574469999999999,0.975001,0.0,0.0,0.0,0.003779,0.008701,0.004758,0.36936599999999997,0.578947,0.5833470000000001,0.577774,0.571422,0.590911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.018687,0.057142,0.013845,0.048132999999999995,0.0,0.024076,0.507714,0.340379,0.914273,0.032256,0.0,0.044452,0.025379,0.018334,0.9328350000000001,0.005504,0.0081,0.004602,0.008293,0.042428,0.0,0.006271,0.050669,0.02264,0.018647,0.008993000000000001,0.002748,0.204211,0.010066,0.003176,0.021998,0.003625,0.001102,0.07799299999999999,0.023795,2.9999999999999997e-05,0.003985,0.003985,0.003985,0.003985,0.003985,0.907912,0.991289,0.991289,0.991289,0.991289,0.991289,0.27336,0.0,0.0,0.023585,0.049308,0.045241,0.086957,0.168282,0.110128,0.425436,0.0,0.014075999999999998,0.126581,0.011918000000000002,0.500741,0.011247,0.014012,0.030729000000000003,0.096939,0.013179,0.018993,0.005516,0.015621000000000001,0.0,0.0,0.26818800000000004,0.678431,0.0,0.0,0.030095999999999998,0.0,0.0,0.036152,0.032472,0.023157,0.015837999999999998,0.010879,0.007268999999999999,0.516487,0.941174,0.9090739999999999,1.0,1.0,1.0,0.027351,0.017776,0.004542,0.0,0.000132,0.0,0.252249,0.434208,0.43333699999999997,0.42222600000000005,0.428569,0.45454300000000003,0.036152,0.032472,0.023157,0.015837999999999998,0.010879,0.007268999999999999,0.032471,0.037110000000000004,0.015115
62,0.102806,0.109527,0.103804,0.108741,0.111106,0.100427,0.672834,0.5711510000000001,0.714279,0.096774,0.11110999999999999,0.100005,0.073598,0.048225,0.671642,0.019579,0.020091,0.017962,0.018081,0.111856,0.0,0.019485,0.088385,0.089281,0.068067,0.021687,0.019877000000000002,0.044295,0.10856199999999999,0.009529000000000001,0.085074,0.014315000000000001,0.00494,0.057626,0.048862,0.000266,0.020259,0.020259,0.020259,0.020259,0.020259,0.808473,0.756862,0.756862,0.756862,0.756862,0.756862,0.119376,0.428572,0.094276,0.097704,0.146316,0.09587000000000001,0.07773200000000001,0.059748,0.074002,0.530698,0.43750100000000003,0.5211279999999999,0.582282,0.36905,0.500741,0.041269,0.042053,0.076926,0.041168,0.034317,0.044304,0.022059,0.039060000000000004,0.0,0.0,0.236373,0.653513,0.08333600000000001,0.45815600000000006,0.030184,0.304629,0.0,0.095071,0.09631,0.102374,0.102996,0.108698,0.106432,0.329675,0.558826,0.5,0.509441,0.5532,0.5500079999999999,0.10423099999999999,0.113126,0.12175799999999999,0.13174,0.14585599999999999,0.13472699999999999,0.351348,0.539471,0.500004,0.488893,0.457135,0.5,0.095071,0.09631,0.102374,0.102996,0.108698,0.106432,0.096321,0.121874,0.06775700000000001
63,0.102806,0.13333599999999998,0.103804,0.131913,0.111106,0.100427,0.672834,0.5711510000000001,0.714279,0.096774,0.11110999999999999,0.100005,0.073598,0.048225,0.671642,0.019579,0.02226,0.017962,0.021611000000000002,0.111856,0.0,0.019485,0.088385,0.089281,0.068067,0.021687,0.019877000000000002,0.044295,0.10856199999999999,0.009529000000000001,0.085074,0.014315000000000001,0.00494,0.057626,0.048862,0.000266,0.019081,0.019081,0.019081,0.019081,0.019081,0.808473,0.799058,0.799058,0.799058,0.799058,0.799058,0.21799699999999997,0.192685,0.09436900000000001,0.081643,0.113443,0.080542,0.052171,0.021289,0.029594,0.249998,0.43750100000000003,0.5211279999999999,0.582282,0.36905,0.500741,0.041269,0.042053,0.076926,0.041168,0.034317,0.044304,0.022059,0.039060000000000004,0.0,0.0,0.236373,0.653513,0.08333600000000001,0.45815600000000006,0.030184,0.304629,0.0,0.095071,0.09631,0.102374,0.102996,0.108698,0.106432,0.329675,0.558826,0.5,0.509441,0.5532,0.5500079999999999,0.088409,0.085991,0.0887,0.091682,0.100092,0.097231,0.16216,0.24999899999999997,0.233337,0.22222600000000003,0.22856700000000002,0.272725,0.095071,0.09631,0.102374,0.102996,0.108698,0.106432,0.096321,0.121874,0.06775700000000001
64,0.12149700000000001,0.14285899999999999,0.117646,0.133696,0.111106,0.124501,0.640428,0.5269189999999999,0.66666,0.12903399999999998,0.11110999999999999,0.111116,0.10403299999999999,0.076964,0.753732,0.030045999999999996,0.032082,0.027017000000000003,0.029623000000000003,0.158839,0.0,0.031355,0.169054,0.110071,0.086971,0.039802,0.02914,0.343593,0.111285,0.017496,0.10522100000000001,0.021416,0.007904000000000001,0.057873,0.081341,0.00032,0.035525,0.035525,0.035525,0.035525,0.035525,0.732046,0.583386,0.583386,0.583386,0.583386,0.583386,0.342564,0.32558200000000004,0.110901,0.125637,0.171684,0.139913,0.153809,0.169654,0.1676,0.39473400000000003,0.31249899999999997,0.380284,0.5316489999999999,0.452383,0.250354,0.069411,0.074764,0.17208199999999998,0.14342,0.082108,0.07595,0.03125,0.078122,0.0,0.0,0.29596300000000003,0.6725720000000001,0.09709,0.504274,0.0,0.0,0.0,0.131175,0.12878,0.125656,0.118842,0.11601500000000001,0.122579,0.362643,0.632355,0.560605,0.566046,0.5532,0.57501,0.131588,0.128437,0.128133,0.127479,0.130924,0.132184,0.270268,0.394735,0.40000399999999997,0.377781,0.371425,0.409089,0.131175,0.12878,0.125656,0.118842,0.11601500000000001,0.122579,0.12878900000000001,0.171092,0.083428
65,0.149534,0.161907,0.145327,0.153304,0.133328,0.13857,0.441359,0.399996,0.638089,0.16129100000000002,0.166666,0.14445,0.131476,0.098194,0.69403,0.039024,0.039925999999999996,0.034031,0.03461,0.193865,0.597785,0.042105000000000004,0.203745,0.13633,0.11062999999999999,0.056419000000000004,0.036282,0.374927,0.111285,0.0239,0.131373,0.026855,0.00987,0.345749,0.123602,0.000397,0.048881,0.048881,0.048881,0.048881,0.048881,0.754145,0.586064,0.586064,0.586064,0.586064,0.586064,0.333913,0.368771,0.142013,0.174779,0.2966,0.200211,0.20619899999999997,0.252751,0.257284,0.486839,0.46875,0.507045,0.506332,0.46428800000000003,0.250354,0.07973,0.088782,0.181776,0.14607699999999998,0.10445399999999999,0.094937,0.044118,0.101559,0.199998,0.60715,0.29596300000000003,0.7385689999999999,0.108543,0.560481,0.0,0.0,0.0,0.175648,0.155469,0.16028399999999998,0.149203,0.136491,0.137946,0.5274760000000001,0.61765,0.560605,0.5471779999999999,0.5106470000000001,0.500009,0.187952,0.166574,0.176102,0.173624,0.16369,0.160307,0.49549,0.486839,0.483339,0.44444799999999995,0.371425,0.409089,0.175648,0.155469,0.16028399999999998,0.149203,0.136491,0.137946,0.15545899999999999,0.186718,0.104899
66,0.149534,0.161907,0.14186600000000002,0.15152100000000002,0.133328,0.13857,0.441359,0.399996,0.638089,0.16129100000000002,0.166666,0.133339,0.133276,0.10296500000000001,0.761195,0.040467,0.041139,0.035366,0.035507,0.19789,0.624082,0.043672,0.224946,0.134723,0.10905799999999999,0.057552,0.036951,0.418687,0.111285,0.025917000000000003,0.12948099999999998,0.026666000000000002,0.009741,0.348481,0.130752,0.000397,0.050452,0.050452,0.050452,0.050452,0.050452,0.710866,0.551904,0.551904,0.551904,0.551904,0.551904,0.342564,0.601329,0.162169,0.173707,0.31303800000000004,0.200211,0.20619899999999997,0.30082800000000004,0.257284,0.48245200000000005,0.48437600000000003,0.323946,0.41772299999999996,0.452383,0.625179,0.09473999999999999,0.10513800000000001,0.244716,0.288839,0.112071,0.101266,0.044118,0.14843499999999998,0.199998,0.60715,0.502025,0.7634529999999999,0.11030999999999999,0.5725100000000001,0.0,0.0,0.0,0.175648,0.154365,0.167234,0.14014000000000001,0.132249,0.135544,0.5274760000000001,0.6029439999999999,0.62121,0.566046,0.531924,0.5250100000000001,0.187952,0.166023,0.182584,0.157065,0.157745,0.15554,0.49549,0.486839,0.533339,0.42222600000000005,0.399997,0.409089,0.175648,0.154365,0.167234,0.14014000000000001,0.132249,0.135544,0.154364,0.19531099999999998,0.103183
67,0.149534,0.161907,0.14186600000000002,0.15152100000000002,0.133328,0.13857,0.441359,0.399996,0.638089,0.16129100000000002,0.166666,0.133339,0.13278800000000002,0.1016,0.738807,0.040061,0.040756,0.034995,0.035209,0.196652,0.617885,0.043225,0.218888,0.134955,0.109359,0.057479999999999996,0.036909,0.413825,0.111285,0.025261000000000002,0.12978299999999998,0.026628,0.009717,0.348977,0.12967599999999999,0.000397,0.049667,0.049667,0.049667,0.049667,0.049667,0.721916,0.567979,0.567979,0.567979,0.567979,0.567979,0.34429299999999996,0.57475,0.163654,0.17382999999999998,0.31303800000000004,0.200211,0.20619899999999997,0.30082800000000004,0.257284,0.48245200000000005,0.48437600000000003,0.338029,0.41772299999999996,0.5000020000000001,0.625179,0.09005099999999999,0.100464,0.226714,0.22775,0.10718,0.094937,0.048714,0.140622,0.199998,0.60715,0.47121599999999997,0.761264,0.109872,0.5709989999999999,0.0,0.0,0.0,0.175648,0.154365,0.167234,0.14058199999999998,0.12905,0.142508,0.5274760000000001,0.6029439999999999,0.62121,0.566046,0.48936999999999997,0.5500079999999999,0.187952,0.166023,0.182584,0.157674,0.15276900000000002,0.16475499999999998,0.49549,0.486839,0.533339,0.42222600000000005,0.371425,0.45454300000000003,0.175648,0.154365,0.167234,0.14058199999999998,0.12905,0.142508,0.154364,0.193748,0.103479
68,0.149534,0.161907,0.145327,0.153304,0.133328,0.13857,0.441359,0.399996,0.638089,0.16129100000000002,0.166666,0.14445,0.130936,0.096831,0.671642,0.038618,0.039543,0.033658999999999994,0.034312,0.192821,0.590076,0.041657,0.197688,0.136757,0.111069,0.056204,0.036154,0.362501,0.111285,0.023344999999999998,0.131888,0.026816000000000003,0.009843000000000001,0.345999,0.122526,0.000397,0.048095,0.048095,0.048095,0.048095,0.048095,0.767035,0.604817,0.604817,0.604817,0.604817,0.604817,0.342564,0.39202800000000004,0.144985,0.175209,0.280158,0.200211,0.20619899999999997,0.252751,0.257284,0.486839,0.453125,0.49295900000000004,0.582282,0.476192,0.250354,0.07973,0.088782,0.181776,0.14607699999999998,0.10389200000000001,0.088607,0.048714,0.109373,0.199998,0.60715,0.29596300000000003,0.737121,0.108099,0.559088,0.0,0.0,0.0,0.175648,0.155469,0.160938,0.145019,0.143623,0.13836700000000002,0.5274760000000001,0.61765,0.560605,0.509441,0.5106470000000001,0.500009,0.187952,0.166574,0.176966,0.166562,0.173091,0.16078399999999998,0.49549,0.486839,0.483339,0.42222600000000005,0.399997,0.409089,0.175648,0.155469,0.160938,0.145019,0.143623,0.13836700000000002,0.15545899999999999,0.184764,0.105359
69,0.149534,0.157146,0.148787,0.153304,0.133328,0.13857,0.441359,0.399996,0.638089,0.16129100000000002,0.166666,0.15556,0.130064,0.094789,0.649254,0.037986,0.039033,0.033065,0.034013,0.191426,0.576472,0.040986,0.188602,0.137769,0.111949,0.054948000000000004,0.035412,0.29335100000000003,0.111285,0.022588,0.133043,0.026666000000000002,0.009767,0.35121199999999997,0.12144200000000001,0.000389,0.047983,0.047983,0.047983,0.047983,0.047983,0.790057,0.608168,0.608168,0.608168,0.608168,0.608168,1.0,0.5382060000000001,0.18046500000000001,0.190824,0.214401,0.200211,0.20619899999999997,0.209486,0.257284,0.513153,0.421875,0.633804,0.670891,0.5238109999999999,0.250354,0.077855,0.08644600000000001,0.17283800000000002,0.11221199999999999,0.10007,0.094937,0.039522,0.085935,0.199998,0.60715,0.29596300000000003,0.771332,0.10611500000000001,0.564243,0.0,0.0,0.0,0.175648,0.156573,0.153921,0.154274,0.146083,0.14670899999999998,0.5274760000000001,0.632355,0.484849,0.49057399999999995,0.46809399999999995,0.500009,0.18471500000000002,0.169416,0.171888,0.18093099999999998,0.17613399999999999,0.168727,0.45945600000000003,0.513155,0.450004,0.42222600000000005,0.371425,0.409089,0.175648,0.156573,0.153921,0.154274,0.146083,0.14670899999999998,0.156551,0.180857,0.106422
